ref.date,cambio_usd,cambio_eur,cambio_gbp,cambio_ars,cambio_jpy,juros_selic,juros_cdi,credito_agro,credito_industria_total,credito_construcao,credito_comercio,credito_transporte,credito_pessoa_fisica,spread_icc_juridica,spread_icc_fisica,veiculos_automoveis,veiculos_leves,veiculos_caminhoes,veiculos_onibus,consumo_gasolina,consumo_glp,consumo_oleo_combustivel,consumo_oleo_diesel,consumo_demais_derivados,consumo_alcool,consumo_eletricidade_comecial,consumo_eletricidade_residencial,consumo_eletricidade_industrial,consumo_eletricidade_outros,producao_bens_consumo,producao_bens_duraveis,producao_bens_nao_duraveis,producao_bens_capital,producao_transformacao,capacidade_instalada_industria,vendas_varejo,vendas_servicos,trab_caged,trab_pop_forca_trab,trab_pop_ocupada,trab_tx_desemprego,trab_hrs_trabalhadas_industria,trab_razao_vagas_desempregados,price_ipca,price_igp_m,price_ipc,price_incc,price_inpc,price_ipp,indice_commodity_agro,indice_commodity_metal,indice_commodity_energia,trab_menos_de_1_mes,trab_de_1_mes_a_menos_de_1_ano,trab_de_1_ano_a_menos_de_2_anos,trab_x2_anos_ou_mais,asset_MLCX,asset_ibrx100,asset_ifix,asset_ifnc,asset_imat,asset_imob,asset_indx,asset_smll,titulo_0_25ano,titulo_1ano,titulo_2ano,titulo_3ano,titulo_5ano,retorno_mensal
2021-05-01,5.301833239468661,6.434472777626731,7.459653919393366,0.05638195421885361,0.048562909053130585,3.29,3.29,35217,737103,76112,433822,171847,2360682,6.14,16.74,142645,32722,11348,1897,458,228,35,1019,60,471,6838,11974,15259,6711,101.7,105.6,100.7,102,102.6,81,100.75,90.05,40429411,103376,86129,14.7,87.5,2.660482189315906,0.83,4.1,0.81,2.22,0.96,1.09218980626606,350.52,481.68,153.11,1526.813526907653,6451.293904197021,3057.4066138354005,3809.7769388426977,0.057310450077158404,0.05921997019403036,-0.015619593520088126,0.06865626063361052,-0.03274663957203128,0.07136055861193391,0.025999908361546975,0.06319585475193223,0.04092255788209081,0.05930631627706003,0.07226482168461554,0.07892247230206874,0.08495974154507462,0.004417173704472477
2021-06-01,5.024131861600009,6.046736413782293,7.042015249078924,0.05277563648467714,0.04560377262532711,3.76,3.76,35724,730930,77145,447441,169946,2398138,6.16,16.67,133289,36259,11095,1765,489,250,71,1073,66,448,6781,12000,14997,6648,98.9,96.5,99.4,102.3,102.2,81.6,96.99,93.25,40747529,104216,87324,14.2,87.2,2.7534584860046905,0.53,0.6,0.64,2.16,0.6,0.739083116586614,332.49,457.52,159.75,1522.7987755373238,6419.789826315156,3049.8055946618856,3813.7256517536925,0.00617677179005427,0.006313133862557496,-0.02186077558353383,-0.0045035225612927166,-0.004312894819620383,-0.03351602231768125,-7.741991654559577e-4,0.012942502818489299,0.04884521467928463,0.06471976588794914,0.07538686182876383,0.08055462565426261,0.0849202141633603,0.005461062840792064
2021-07-01,5.160040991646903,6.093228544507708,7.119878859747024,0.05364480969451722,0.04680061925734792,4.15,4.15,36226,729416,78821,457411,171372,2439145,6.16,16.52,123573,38814,11479,1560,521,252,71,1140,79,469,6611,11701,15303,6573,105.3,99.3,106.7,108.5,107.2,81.4,104.76,94.65,41054510,105073,88624,13.7,87.8,2.851997717818846,0.96,0.78,0.92,0.85,1.02,1.7175143057548,347.42,475.38,174.06,1480.2723234828266,5437.602785786263,2607.794094548552,3890.3128563954924,-0.03642039125173302,-0.039937127912266446,0.025129859994409864,-0.039301141717850374,-0.019488471108573435,-0.060293651847840524,-0.010478001792215696,-0.05796456237200598,0.05755620496167042,0.0723859358322505,0.08161990490932797,0.08563384699765686,0.0885239610634836,0.006574496847383093
2021-08-01,5.248369610827902,6.176756506380827,7.239373352216638,0.05404452153522035,0.047780565107646195,5.01,5.01,36775,733586,79564,459157,173964,2495958,6.18,16.52,119798,38691,12650,1624,508,241,79,1162,78,452,6843,11837,15441,6781,107.6,103.1,108.6,107.6,108.1,81.3,98.1,95.77,41442362,105599,89674,13.1,87.3,2.9958040170545797,0.87,0.66,0.71,0.46,0.88,1.94601696312635,362.39,484.7,177.39,1480.7696529729756,5469.644822969358,2623.965442956121,3889.7441579816586,-0.0310934049711189,-0.03254480984067587,-0.026301998498647228,-0.022926745564857853,-0.03778593292058385,-0.08367946069370447,6.577531562093064e-4,-0.03823588981906556,0.0643700713155076,0.08043767676282249,0.09037165099525477,0.09463776695534244,0.09764147836459254,0.007284163474867711
2021-09-01,5.2760091044686055,6.204413630745628,7.238159461454912,0.053717954592271286,0.04788122715597803,5.43,5.43,37986,746910,81144,479224,177754,2547929,6.18,16.62,109053,33277,11555,1151,535,232,84,1136,82,463,7275,12596,15165,6912,108.1,102,109.5,103.5,105.9,81.1,94.04,94.66,41772509,106430,90911,12.6,88.9,3.1149849591877214,1.16,-0.64,1.43,0.51,1.2,1.61114373862941,360.43,488.15,201.36,1481.2479395053494,5460.743995728736,2618.3422621152017,3888.3085675216253,-0.0693500206015657,-0.0699072506620183,-0.012426177523055859,-0.09439183173485644,-0.10132788559754857,-0.10583335311009334,-0.02572692170562041,-0.0643003302762597,0.07066797253317891,0.08776922152001139,0.09793737512414104,0.10202288307533325,0.10454823408486047,0.007289153083593458
2021-10-01,5.53299994468689,6.416940021514892,7.57345061302185,0.0558160999789834,0.04889724962413311,6.3,6.3,38788,749767,82188,480917,179931,2602076,6.29,16.74,119294,30756,11068,1196,530,224,76,1141,86,455,7489,12538,15535,7025,106.2,99.7,107.7,106.8,104.8,81.1,98.65,93.72,42025305,106864,91893,12.1,88.1,3.2500801977086193,1.25,0.64,0.77,0.86,1.16,2.55319048297269,390.44,541.31,241.6,1581.5984472140779,4728.755276422423,2050.004883813183,3633.859148384152,-0.06400748960033953,-0.06812722707344288,-0.014725647814351595,-0.05652522496533996,-0.08304689890217698,-0.12207550925618738,-0.0509442380224181,-0.12525835261991136,0.09114313131577212,0.12292907098830486,0.12706402461672536,0.126014624488264,0.12437663852445298,0.006832009994749644
2021-11-01,5.556549960916692,6.341668172316118,7.48049376227639,0.05543827265501022,0.04869131828573617,7.65,7.65,39515,753207,83540,491824,179583,2665388,6.39,16.76,125948,35059,10538,1359,526,223,69,1071,95,419,7485,12378,15352,6649,104.8,105.1,104.7,102.1,100.4,81,105.23,97.6,42339459,107334,92894,11.6,89.1,3.400556545054657,0.95,0.02,1.08,0.67,0.84,1.88731459642011,407.22,535.25,213.48,1579.9573175010107,4737.041431248853,2057.077552084421,3637.0306981520757,-0.016417432435761548,-0.016903586205865184,-0.03635711295820121,-0.02105726016330811,0.03413926733385653,0.0286141846544532,-0.058804032365579184,-0.022851629502572912,0.0957583839964688,0.1153413052827704,0.12053893635432766,0.11805400135673026,0.11050467598677777,0.006463735205312515
2021-12-01,5.654038118279499,6.3921782659447715,7.518839048302692,0.05556965198205865,0.049650217042021126,8.76,8.76,40346,768121,85074,513335,183065,2708971,6.27,16.7,156132,37409,11985,1536,603,227,42,1001,104,478,7959,13085,15075,6796,92,92.2,92,94,90.5,80.7,122.79,106.68,42048087,107758,93745,11.1,90.2,3.5153918464948735,0.73,0.87,0.57,0.35,0.73,0.673083452162682,409.88,547.55,197,1584.6599256707389,4737.959175875197,2051.8839774908206,3635.2795008799244,0.032551359312303685,0.03138554354322087,0.08780251318647214,-0.038380341643746596,0.10869079333950982,0.06432129788828633,0.0600930778269404,0.03797323924501139,0.10249833462530986,0.11556180937539602,0.11522560819631124,0.10935967276704646,0.09821934312903093,0.008286648272621155
2022-01-01,5.537409055800665,6.269885698954265,7.501667204357329,0.053359237809975944,0.04815923830582982,9.15,9.15,40414,758353,84838,500579,181431,2735580,6.64,17.15,92204,24422,8507,1334,485,204,32,941,105,384,7969,13064,14772,6775,84.4,79.1,85.2,82.9,89.1,80.8,93.23,91.92,42215553,107476,93449,11.2,90.4,3.5070581372319674,0.54,1.82,0.49,0.71,0.67,0.769674901317519,415.9,568.62,214.19,2059.0378149016647,4878.752390309661,1547.1319090028778,3463.4382993626814,0.06913414935887174,0.06866413882058287,-0.009936572791545806,0.17117854027554635,0.004301774522634805,0.10283599812222133,-0.03197997946801856,0.034157210261960946,0.12884229699710958,0.12236481721553051,0.11749438116761567,0.11480894844413914,0.11218477673963907,0.008600008997299513
2022-02-01,5.197917795181274,5.896140003204346,7.034245705604553,0.04898335002362728,0.045116450265049936,10.49,10.49,39599,766253,86595,517636,183140,2755932,6.64,17.61,100006,23050,8111,1154,545,227,32,1107,96,464,7979,12920,14428,6517,86.2,90,85.6,96.2,90.2,81.1,88.2,89.2,42569026,107249,93231,11.2,91.5,3.5439080018062112,1.01,1.83,0.28,0.38,1,0.105798057036766,406.76,557.85,224.69,2060.0486416902713,4877.490648976918,1543.077939411997,3460.737472803791,0.018772887539648897,0.014593625352215867,-0.012881177707676161,-0.013129861902717033,-0.01288889680302907,-0.06940931967849373,-0.04984204835129746,-0.05190451466253476,0.13486129517658585,0.12215611647681435,0.11565809611255656,0.11377950753506894,0.11356167612140732,0.009378388207536892
2022-03-01,4.976893246173859,5.4853875041008,6.557024717330933,0.04553079170485338,0.04201124981045723,11.15,11.15,39716,779593,88105,530420,182059,2800311,6.57,17.52,108217,26687,10128,1742,489,230,30,1108,99,492,8403,13921,15479,6814,93.3,101.2,92.1,106.5,98.6,81,96.92,98.7,42668191,107224,93278,11.1,91.4,3.585000719215074,1.62,1.74,1.35,0.86,1.71,2.65957130673291,398.94,568.76,283.14,2042.7382502153866,4856.6863853539035,1532.6645167329052,3444.5531197405394,0.05752133554260874,0.05957566083369481,0.014161939332032247,0.07529908448989997,0.06046616889069645,0.057204358939862754,0.06137860255215988,0.08811290732923127,0.13753926078365394,0.12433861362389498,0.11731120248245623,0.11505545266187546,0.11439065312446853,0.011204468265197276
2022-04-01,4.732740020751953,5.10858998298645,6.122676396369934,0.04175089951604605,0.03747530002146959,11.65,11.65,40759,779199,89359,533947,184006,2830339,6.71,17.84,109687,26738,9371,1435,499,216,30,1046,97,478,8229,12872,15429,6727,90.6,91.6,90.4,94.8,94.4,80.8,96.99,94.67,42873768,107861,94569,10.5,89.1,3.7856277987409723,1.06,1.41,1.08,0.95,1.04,2.96303559811064,398,537.02,279.79,1569.7011130246278,4273.111628641046,1219.605927236644,2973.229661932907,-0.09995703852212501,-0.10112336383991127,0.011903006147548245,-0.11960685770224133,-0.11345086213562205,-0.06624926828026767,-0.10102051903618403,-0.08360512164095424,0.13587484178327636,0.12749610735639277,0.12285242232137351,0.12121848736665825,0.12050419756176405,0.010226181128636602
2022-05-01,4.9508544258449385,5.234804340030836,6.163257308628248,0.04208139151982639,0.03841526077493378,12.51,12.51,41385,791425,91007,535871,183641,2875462,6.69,17.91,139458,35484,10311,1792,508,235,33,1085,100,453,7602,12277,15502,6671,103.9,102.2,104.1,108.4,103.9,80.7,100.59,98.23,43151599,108147,95618,9.8,89.6,4.071517830134079,0.47,0.52,0.5,2.28,0.45,1.20857237406615,414.86,486.93,310.53,1585.1732552874942,4292.679693225426,1230.8259047210365,2993.061941839328,0.03589779587252573,0.03231848738659315,0.0026270324841988213,0.062477724465412,0.06016183866021718,-0.044674007849978103,-0.004089277323647722,-0.01824047326633349,0.13795110962146073,0.13108480981335743,0.12703740178370299,0.12543071322108362,0.12445706068246812,0.008124057215013414
2022-06-01,5.0562920787117696,5.338390892202204,6.2224367965351455,0.041176681999455796,0.03767300007695502,12.89,12.89,42582,804082,93074,544723,188650,2914335,6.76,18.03,133566,31876,10854,1731,485,243,32,1078,98,458,7153,11916,15362,6501,102.7,98.5,103.4,101.9,102.4,80.5,96.86,99.23,43436820,108349,96420,9.3,90.1,4.310723501325912,0.67,0.59,0.67,2.14,0.62,1.24793725851495,405.45,461.63,325.59,1580.0304144960357,4284.36813442425,1223.499696719512,2974.2674826553707,-0.11095902168855398,-0.11563565916172247,-0.00880355971564839,-0.12833920293626533,-0.15207715987936365,-0.1212588090958373,-0.11211367726652244,-0.16326764335362465,0.1402272857271582,0.1342957704908704,0.13092731105336922,0.12968195000523136,0.12904937921393603,0.011519708014217311
2022-07-01,5.367623805999756,5.461014225369408,6.436308769952683,0.041831238461392264,0.03927904757715407,13.15,13.15,43291,800455,94423,543333,188849,2955620,6.87,18.26,135509,33567,11325,1561,528,230,30,1122,108,462,7158,11977,15798,6300,109,98.5,110.7,101.9,107.4,80.4,99.18,100.58,43662140,108548,96806,9.1,90.1,4.420198771637766,-0.68,0.21,-1.19,0.86,-0.6,1.2139794629868,393.98,423.98,330.55,1573.2141180986678,4204.7341627923315,1099.1631600367855,2561.933112244823,0.04456323456928146,0.04399204626609943,0.006610340461149944,0.036046369528350386,-0.02172900641896336,0.08729179518815533,0.053366342823296664,0.05156348704990532,0.14041273006743551,0.1337992869707081,0.13049755471758295,0.12961411571669343,0.1296460095227795,0.011335736166902866
2022-08-01,5.142997327058212,5.205282605212668,6.152999214504076,0.03805652147401934,0.03799804300069809,13.58,13.58,44149,802312,96772,548688,193984,3009898,6.86,18.36,155191,39039,12297,2050,568,247,33,1179,103,465,7308,12076,16013,6724,114.1,116,113.8,112.4,111.4,80.1,99.63,104.1,43950973,108706,97143,8.9,92.8,4.542814171281904,-0.36,-0.7,-0.57,0.09,-0.31,-2.38416040545235,393.51,419.15,324.07,1572.569051461648,4211.215231211535,1104.2637543381995,2579.403027735566,0.058189707592098294,0.061497601201680796,0.05761344657261658,0.09992446817316458,-0.035521174253694277,0.07005599104143356,-0.007161505812342317,0.10898851092588413,0.13897289879251956,0.1290621392670788,0.1236490736799848,0.12180457933323725,0.12108766728154975,0.013286695213280852
2022-09-01,5.22643332254319,5.165457135155087,5.917341027941022,0.03645400011113712,0.03651266651494162,13.65,13.65,45354,812941,98660,565031,200920,3055514,6.95,18.55,143193,37207,11088,2437,583,239,36,1152,105,494,7393,12505,15685,6735,109.2,112.1,108.8,102.1,105.6,80.1,97.04,103.56,44229430,108729,97454,8.7,91.7,4.67570062148611,-0.29,-0.95,0.02,0.09,-0.32,-1.78710148143741,404.05,386.43,303.29,1573.6642573219553,4203.502640381039,1101.933813806042,2571.2026213058625,8.734387282729461e-4,-4.8466824928883323e-4,0.00489545498835775,0.030905268306907985,0.0149493462103234,0.1240459346700713,-0.009959828371402746,-0.018372561234347162,0.13676263338658468,0.12497189897657426,0.11942479539543241,0.11822090170171233,0.11880914261772464,0.013010926790798294
2022-10-01,5.263059933980306,5.1772809482756115,5.942083313351586,0.03469214251353627,0.03580990486911365,13.65,13.65,45592,803827,100970,563990,202068,3111431,7.08,18.83,136982,31470,10580,1828,574,225,34,1140,106,475,7482,12605,15712,6720,108.7,110.7,108.4,101.8,104.7,79.6,101.36,102.81,44389816,108684,97857,8.3,90.2,4.920844468743917,0.59,-0.97,0.69,0.12,0.47,-0.734387513450774,395.65,380.21,279.49,1652.7930898862637,3726.380599140379,993.1260956729234,2184.4729165226872,0.05456065331318527,0.055719151560517544,2.1733315500882533e-4,0.06892543085237901,0.06572295247724957,0.021686507690206858,0.08829294774937613,0.07304926054006344,0.13516316859943506,0.1259068771478057,0.1211000930723535,0.1196536219671128,0.1193862123255276,0.012000867881422295
2022-11-01,5.2736499526283955,5.374186364087191,6.185885646126487,0.03266281854699959,0.037056909196756103,13.65,13.65,46194,813989,104207,577029,212244,3156588,7.03,18.77,158752,33177,9935,2116,575,234,33,1098,110,467,7738,12950,15389,6631,105.3,111.9,104.2,102.1,101.9,79.9,106.67,103.94,44517737,108434,97954,8.1,90.4,5.068536541656903,0.41,-0.56,0.57,0.36,0.38,-0.46951538319624,403.66,403.49,270.1,1650.319673690891,3733.930963497178,995.2035108497681,2191.540779119917,-0.024664634146341347,-0.031075034691550263,-0.04153169867455586,-0.12484068820986038,0.1345404281047864,-0.16569061041990651,-0.021114980022812313,-0.11227773944570396,0.1367140778424222,0.1351558606501559,0.13319544967273958,0.1316727856334994,0.12976351578823217,0.011372965263720891
2022-12-01,5.243231773376465,5.540836355902932,6.378730513832786,0.0304701364683834,0.03880418176678094,13.65,13.65,46537,832740,105169,583041,209776,3187782,6.92,18.54,164145,38002,12062,2680,657,231,31,1022,115,513,8080,13689,14913,6544,92.6,88.3,93.3,89,90.3,79.5,123.32,113.05,44062392,107942,97702,7.9,91.2,5.167143442481652,0.62,0.45,0.35,0.09,0.69,-0.976382545832477,395.23,433.08,248.03,1656.1766471155047,3741.472696286218,994.6425581130374,2191.4284031116404,-0.025230310310489057,-0.026250321641280494,-2.7901688400944202e-5,1.4436193487910032e-4,-0.0260881806313652,-0.03969883641341565,-0.037810468315324974,-0.030114607370789193,0.13709362251355894,0.13026239454453922,0.12712945399161832,0.12652173058724683,0.12699317965067664,0.012479724077713472
2023-01-01,5.2017670544711025,5.601172685623169,6.358327128670433,0.02864231812683019,0.039911000058054924,13.65,13.65,46533,811225,104901,580278,205384,3221624,7.35,18.72,103858,26580,10209,2153,557,212,32,922,123,421,8066,13070,14935,6470,89.6,89.9,89.6,77.7,89.1,79.3,95.77,96.64,44152444,107631,97049,8.4,91.1,4.8835775318758845,0.53,0.21,0.8,0.46,0.46,-0.131030058944548,396.44,458.02,210.31,1971.084425572005,4243.878947869183,978.9408534266234,2241.1607494674877,0.03571903045073688,0.03510975706432795,-0.016040430674577055,0.014627214733714977,0.0642495784148398,0.07053274897256645,0.012637186553745794,0.029212957432405595,0.150677730546171,0.13547697910132328,0.12933465397998029,0.12889476238284164,0.1312594617356271,-0.002397034636400064
2023-02-01,5.168007588386535,5.529474949836731,6.247594618797303,0.026997550018131734,0.03890625014901161,13.65,13.65,46779,810986,105834,577085,205929,3235889,7.39,19.17,95813,23946,7842,2288,621,223,34,1079,110,477,8188,13731,14665,6437,87,91.8,86.2,84.5,86.7,78.9,89.28,93.4,44404933,107346,96550,8.6,90.2,4.810020217172117,0.84,-0.06,0.34,0.05,0.77,-0.454634158222356,404.27,438.09,190.87,1969.9017078911345,4242.659331654465,978.917891281718,2240.718237710664,-0.07071707860795107,-0.0758612187258334,-0.0045194495842104665,-0.05566892584877925,-0.07834878524377575,-0.046393359020852065,-0.03935847698670525,-0.10516846977119843,0.14913730409410633,0.13259985177839437,0.12695701690749708,0.12765456829101668,0.13197501398558265,-0.003046917153558537
2023-03-01,5.20908264491869,5.564178300940472,6.315972058669381,0.025718043679776398,0.03894773967888044,13.65,13.65,45173,820091,107758,590135,205363,3270928,7.34,18.89,146165,40409,9388,2937,577,238,34,1187,111,471,8605,14366,15977,6775,99.1,112.6,96.9,105.2,99.2,79,100.28,105.08,44599823,107257,96248,8.8,91.3,4.725250290932483,0.71,0.05,0.74,0.3,0.64,-0.714989488548046,393.72,418.64,185.49,1954.2951747168647,4234.827787390897,977.7436952451312,2232.216779116439,-0.03144276901987664,-0.030663840456577662,-0.016888679991026945,-0.01293931793752634,-0.06726769715501724,-0.007219573064753515,-0.015024884965724405,-0.017424483994227913,0.15128109105403875,0.12809395715014585,0.11953438298633387,0.11979102408937567,0.12479470129222571,0.007607523408630135
2023-04-01,5.016633374350412,5.4962809426443915,6.239017509278797,0.0232797141763426,0.037618761793488546,13.65,13.65,45086,816103,108924,588853,204084,3282388,7.4,19.24,118111,33588,7289,1669,563,219,29,1028,107,454,8540,13703,15834,6808,90.9,91.9,90.7,80.1,91.1,78.4,97.54,97.25,44781738,107127,96444,8.5,89.7,4.917938301927509,0.61,-0.95,0.5,0.14,0.53,-0.459291889218527,391.43,415.1,185.47,1594.6165422576628,4043.9517177766106,951.2351487221671,2033.8457569687728,0.02085606172293475,0.019316174521648577,0.035230499536393234,0.07873613001691204,-0.03694348260315927,0.06844129221469086,-0.007925034136725073,0.019086593730576418,0.15080887929352907,0.1282938116616635,0.11905666729833227,0.11826936543314545,0.12160456105060838,0.008182246433917406
2023-05-01,4.978230455647344,5.4055956550266435,6.209181598995043,0.021548695619339527,0.03628947861168696,13.65,13.65,45033,819054,109786,585550,204590,3308931,7.36,19.3,127460,38862,7888,2237,619,236,31,1145,108,475,7840,13079,15738,6508,106.9,113.7,105.8,96.4,104.4,79,99.57,103.27,44937768,107345,96834,8.3,90.5,5.043727156050725,0.23,-1.84,0.08,0.59,0.36,-2.53111228168826,378.53,395.79,167.13,1608.3445785566903,4053.7654807709882,952.3221094940076,2044.2499229233365,0.02665427902991313,0.03593478445675635,0.054309835107741566,0.06002550493656256,0.0090071967736578,0.17108045655066184,0.039053182969896794,0.13543257787157326,0.153386514001006,0.12400567567741191,0.11133478805897976,0.10960285173264298,0.11289773398133825,0.015352823473494093
2023-06-01,4.850006557646251,5.254804724738712,6.1240214847383045,0.019550619026025135,0.034352428501560575,13.65,13.65,44391,828871,112688,593326,204074,3310857,7.41,19.05,141995,37670,7711,2115,588,252,33,1144,109,465,7601,12839,15631,6587,102.1,94.7,103.2,90.6,100.6,78.4,98.27,103.45,45093473,107557,97278,8,90.5,5.240648330652585,-0.08,-1.93,-0.1,0.71,-0.1,-2.33355021720976,378.28,385.66,163.79,1604.9239042943138,4044.82930082757,951.7806681586457,2033.5584892875445,0.0907343239352747,0.08866591260407208,0.047075454792829596,0.10235709911864666,0.02586872661604578,0.09623180779947615,0.04997718133084139,0.08170085327882481,0.14605746799881814,0.1167198107891978,0.1040548510524478,0.10230859164670314,0.10556963471083422,0.013453321487319814
2023-07-01,4.7998363321477715,5.300959066911177,6.177963777021929,0.018088909120044926,0.0340200002220544,13.65,13.65,44962,820956,113624,580066,202690,3332138,7.44,18.92,176717,38969,8099,1783,561,240,31,1160,116,445,7299,12583,15700,6432,107.2,95,109.1,86.6,104.2,78.3,101.67,104.41,45235652,107865,97757,7.9,89.6,5.308517034009342,0.12,-0.72,0.07,0.1,-0.09,-1.0298222760439,384.11,389.03,169.59,1624.8483016679108,3891.3162683414785,945.6968355938824,1842.2684204328327,0.032572155686048765,0.033205801396435364,0.013266483272694973,0.0126443617812384,0.0877885783718102,0.051468342278657486,0.054266845725452706,0.031214843200675135,0.13796011327771804,0.11203655696004414,0.10185670168145888,0.10144408206367117,0.10598397517975452,0.014351870438533032
2023-08-01,4.907317389612612,5.343860854273257,6.230121654012929,0.01534178249699914,0.033883826402218445,13.19,13.19,48350,830370,115772,580477,205095,3387211,7.53,18.89,153466,43398,8944,1870,577,247,31,1261,116,500,7679,12999,16123,6630,118.1,119.7,117.8,98.1,111.4,78.7,102.12,106,45455386,108065,98040,7.8,89.7,5.392692906809411,0.23,-0.14,-0.22,0.17,0.2,0.47169163959091,393,383.82,184.53,1623.9890991298687,3899.1018917602883,946.316998452664,1850.6157945803518,-0.04638237461438233,-0.0500603933997974,0.0048886831520278395,-0.0649093284236224,-0.0432284954582588,-0.07646338679891262,-0.05817225357044842,-0.07426221474078976,0.13078377944041386,0.1087638648999517,0.1009805300229181,0.10160274825904293,0.10689773378302701,0.018956581037316234
2023-09-01,4.941924977302551,5.27006504535675,6.121012330055237,0.014123099995777011,0.03345059975981712,12.97,12.97,49295,838235,118171,594833,207418,3411538,7.62,18.64,145668,41751,8424,1822,566,230,33,1208,113,528,8012,13685,15973,6808,111.5,109.1,111.8,88.8,104.8,78.3,100.2,103.64,45660058,108154,98240,7.7,89.3,5.4828093850783715,0.26,0.37,0.27,0.34,0.11,0.917713900026107,405.16,388.51,199.81,1623.6921432795411,3894.6205724134848,945.4244712189443,1848.094731644332,0.013315404831963917,0.008437994570162477,0.002013813453020763,-0.01801942680304436,0.016237686224887415,-0.03143255145142432,-0.01149521683024235,-0.028398602396549344,0.1239354404147584,0.1096951281398942,0.10593630838710875,0.10776538484147949,0.11328563170831842,0.013341676443865191
2023-10-01,5.057842297987505,5.335995457389138,6.157354549928145,0.014451863540505821,0.03384009122171185,12.65,12.65,49638,832779,120132,589535,208484,3449675,7.57,18.56,163148,43541,9130,1927,550,228,32,1169,112,533,8426,14420,16234,6995,112.1,107.5,112.8,90.9,106.1,78.9,101.52,103.82,45847149,108465,98615,7.6,88.9,5.561720006696315,0.24,0.5,0.45,0.2,0.12,0.84731084571994,408.6,387.27,204.49,1605.8806512270737,3757.2889383249308,910.3007566906856,1805.2947676404044,-0.02818084684715727,-0.030286202999480816,-0.019749757709798477,-0.028424727436530905,-0.05206261427998049,-0.06091535410239168,-0.056296634128519374,-0.07398843930635834,0.11802631806487071,0.11073080008536633,0.10953838436634869,0.11129338935496345,0.1153186896701668,0.012556231215214764
2023-11-01,4.898838910189542,5.289640946821733,6.080623540011319,0.013895772693848068,0.03267645463347435,12.17,12.17,50111,837357,122075,588949,210498,3490967,7.64,18.45,160679,40953,9011,1943,562,228,37,1156,116,550,8639,14941,16048,7037,107.2,102.4,108,86.8,101.1,78.6,109.42,105.74,45968515,108710,98933,7.5,89.4,5.638060282709349,0.28,0.59,0.27,0.07,0.1,0.027333188514711,390.71,380.63,183.71,1605.4795815793987,3759.7171740807853,910.9149793518061,1805.7446489446615,0.12257998732084041,0.12377116153544265,0.0066102607979212635,0.1637396450990123,0.10312952821844612,0.1484820788973149,0.11312818679365688,0.12464439941875938,0.11440741155285772,0.10416852232357132,0.10138199474857908,0.10260298932372905,0.10643348469825716,0.012338602383507036
2023-12-01,4.897270929245722,5.340552352723622,6.199710051218669,0.009293571402806611,0.03398333330239568,11.87,11.87,50631,857211,124238,604606,213245,3522206,7.37,18.16,187724,48837,10060,1877,610,223,36,1084,119,607,9019,15319,15669,7217,91.6,87.3,92.3,73.8,88.2,78.8,124.93,112.24,45517275,109066,99473,7.4,91.1,5.639688911400535,0.56,0.74,0.29,0.31,0.55,-0.32418211075379,375.94,380.71,168.93,1609.7902599778863,3764.5104265261675,912.2486659874442,1808.4586007160317,0.054933120604066854,0.054831027825303025,0.042457878963407136,0.07410318202014277,0.0702141960313345,0.08686067019400356,0.05971813863941278,0.07048520279338488,0.11115418195691178,0.09975587665807617,0.09649320213022736,0.09767300040596967,0.1016741137651205,0.009810202805771384
2024-01-01,4.906248196311619,5.347943471825642,6.233147165049678,0.0060054347647920895,0.03364373905503232,11.65,11.65,50412,837186,124453,576065,212623,3560807,7.83,18.2,118503,33553,7993,1546,550,222,34,1034,125,564,8941,15424,15526,6954,92.3,91,92.5,79.1,91.8,78.8,99.59,101.57,45685409,108885,99131,7.6,91.5,5.520721886683923,0.42,0.07,0.61,0.27,0.57,-0.499223752967781,379.88,383.27,168.46,1774.345573051389,3968.725042796444,967.4219493724603,1916.8868905972129,-0.04301324837998388,-0.04507771708649222,0.0066678142071552315,-0.046056134672212146,-0.09665562021898422,-0.084569336565576525,-0.06726094895736279,-0.06551691897083689,0.10855323158183652,0.098857587913814,0.09712606265058145,0.09929675130491832,0.10441306502419254,0.013879835611946056
2024-02-01,4.95659909929548,5.343061923980713,6.261383102053688,0.005947476164216087,0.03313909524253437,11.15,11.15,50901,840277,125976,581491,214349,3580901,7.59,18.41,120303,34967,8202,1725,517,226,33,1100,119,567,8895,15202,15565,6660,91.9,100.6,90.5,89.9,91.7,79.1,96.47,96.93,45990696,108784,98786,7.8,93.7,5.420138142487017,0.83,-0.52,0.55,0.13,0.81,0.0530075721897116,403.95,385.51,167.68,1772.9223375572576,3966.928399364799,966.9515200953824,1915.9461073549458,0.009763844826844226,0.009623226045821331,0.007946578831321771,0.0038442114696022323,0.02687951947543188,0.012678613891350832,0.043013104045983575,0.004725261731292285,0.10507326302513804,0.09907668596305036,0.09898392702403941,0.10140953042237547,0.1061461944527528,0.011597925916346341
