Índice,Data de Referência,Número Índice,Variação Diária (%),Variação no Mês (%),Variação no Ano (%),Variação 12 Meses (%)
IDkA - Pré 3M,09/12/2009,"1,599.559419",0.0313,0.2336,9.8334,10.7434
IDkA - Pré 3M,10/12/2009,"1,600.293982",0.0459,0.2796,9.8838,10.7154
IDkA - Pré 3M,11/12/2009,"1,600.833881",0.0337,0.3134,9.9209,10.7026
IDkA - Pré 3M,14/12/2009,"1,601.337974",0.0315,0.3450,9.9555,10.6806
IDkA - Pré 3M,15/12/2009,"1,601.829322",0.0307,0.3758,9.9893,10.6590
IDkA - Pré 3M,16/12/2009,"1,602.336835",0.0317,0.4076,10.0241,10.6356
IDkA - Pré 3M,17/12/2009,"1,603.030265",0.0433,0.4511,10.0717,10.6154
IDkA - Pré 3M,18/12/2009,"1,603.495541",0.0290,0.4802,10.1037,10.5927
IDkA - Pré 3M,21/12/2009,"1,604.195125",0.0436,0.5241,10.1517,10.5979
IDkA - Pré 3M,22/12/2009,"1,604.735337",0.0337,0.5579,10.1888,10.5777
IDkA - Pré 3M,23/12/2009,"1,605.202186",0.0291,0.5872,10.2208,10.5441
IDkA - Pré 3M,24/12/2009,"1,605.716202",0.0320,0.6194,10.2561,10.5235
IDkA - Pré 3M,28/12/2009,"1,606.224648",0.0317,0.6512,10.2911,10.4901
IDkA - Pré 3M,29/12/2009,"1,606.706879",0.0300,0.6815,10.3242,10.4548
IDkA - Pré 3M,30/12/2009,"1,607.095286",0.0242,0.7058,10.3508,10.4103
IDkA - Pré 3M,31/12/2009,"1,607.583211",0.0304,0.7364,10.3843,10.3843
IDkA - Pré 3M,04/01/2010,"1,608.215737",0.0393,0.0393,0.0393,10.4017
IDkA - Pré 3M,05/01/2010,"1,608.711995",0.0309,0.0702,0.0702,10.3711
IDkA - Pré 3M,06/01/2010,"1,609.235807",0.0326,0.1028,0.1028,10.3487
IDkA - Pré 3M,07/01/2010,"1,609.744442",0.0316,0.1344,0.1344,10.3213
IDkA - Pré 3M,08/01/2010,"1,610.342077",0.0371,0.1716,0.1716,10.2845
IDkA - Pré 3M,11/01/2010,"1,610.889539",0.0340,0.2057,0.2057,10.2516
IDkA - Pré 3M,12/01/2010,"1,611.409147",0.0323,0.2380,0.2380,10.2204
IDkA - Pré 3M,13/01/2010,"1,612.023623",0.0381,0.2762,0.2762,10.2091
IDkA - Pré 3M,14/01/2010,"1,612.472294",0.0278,0.3041,0.3041,10.2074
IDkA - Pré 3M,15/01/2010,"1,613.016207",0.0337,0.3380,0.3380,10.1852
IDkA - Pré 3M,18/01/2010,"1,613.578297",0.0348,0.3729,0.3729,10.1307
IDkA - Pré 3M,19/01/2010,"1,614.052027",0.0294,0.4024,0.4024,10.0987
IDkA - Pré 3M,20/01/2010,"1,614.612392",0.0347,0.4373,0.4373,10.0640
IDkA - Pré 3M,21/01/2010,"1,615.098729",0.0301,0.4675,0.4675,10.0382
IDkA - Pré 3M,22/01/2010,"1,615.595516",0.0308,0.4984,0.4984,9.9784
IDkA - Pré 3M,25/01/2010,"1,616.132233",0.0332,0.5318,0.5318,9.9731
IDkA - Pré 3M,26/01/2010,"1,616.673181",0.0335,0.5654,0.5654,9.9629
IDkA - Pré 3M,27/01/2010,"1,617.213932",0.0334,0.5991,0.5991,9.9472
IDkA - Pré 3M,28/01/2010,"1,617.868720",0.0405,0.6398,0.6398,9.9400
IDkA - Pré 3M,29/01/2010,"1,618.432553",0.0349,0.6749,0.6749,9.9323
IDkA - Pré 3M,01/02/2010,"1,618.928774",0.0307,0.0307,0.7058,9.8823
IDkA - Pré 3M,02/02/2010,"1,619.325874",0.0245,0.0552,0.7305,9.8578
IDkA - Pré 3M,03/02/2010,"1,619.831711",0.0312,0.0865,0.7619,9.8439
IDkA - Pré 3M,04/02/2010,"1,620.503642",0.0415,0.1280,0.8037,9.8348
IDkA - Pré 3M,05/02/2010,"1,621.059446",0.0343,0.1623,0.8383,9.8345
IDkA - Pré 3M,08/02/2010,"1,621.583334",0.0323,0.1947,0.8709,9.8147
IDkA - Pré 3M,09/02/2010,"1,622.057138",0.0292,0.2240,0.9004,9.8103
IDkA - Pré 3M,10/02/2010,"1,622.492693",0.0269,0.2509,0.9274,9.7840
IDkA - Pré 3M,11/02/2010,"1,622.978634",0.0300,0.2809,0.9577,9.7535
IDkA - Pré 3M,12/02/2010,"1,623.591246",0.0377,0.3187,0.9958,9.7569
IDkA - Pré 3M,17/02/2010,"1,624.118729",0.0325,0.3513,1.0286,9.6062
IDkA - Pré 3M,18/02/2010,"1,624.647564",0.0326,0.3840,1.0615,9.5963
IDkA - Pré 3M,19/02/2010,"1,625.072420",0.0262,0.4103,1.0879,9.5732
IDkA - Pré 3M,22/02/2010,"1,625.547298",0.0292,0.4396,1.1175,9.5479
IDkA - Pré 3M,23/02/2010,"1,626.110773",0.0347,0.4744,1.1525,9.5859
IDkA - Pré 3M,24/02/2010,"1,626.568054",0.0281,0.5027,1.1810,9.6167
IDkA - Pré 3M,25/02/2010,"1,627.084535",0.0318,0.5346,1.2131,9.5962
IDkA - Pré 3M,26/02/2010,"1,627.445685",0.0222,0.5569,1.2355,9.5581
IDkA - Pré 3M,01/03/2010,"1,628.016326",0.0351,0.0351,1.2710,9.5326
IDkA - Pré 3M,02/03/2010,"1,628.624356",0.0373,0.0724,1.3089,9.5185
IDkA - Pré 3M,03/03/2010,"1,629.150573",0.0323,0.1048,1.3416,9.5042
IDkA - Pré 3M,04/03/2010,"1,629.727368",0.0354,0.1402,1.3775,9.4942
IDkA - Pré 3M,05/03/2010,"1,630.528633",0.0492,0.1894,1.4273,9.4943
IDkA - Pré 3M,08/03/2010,"1,631.065873",0.0329,0.2224,1.4607,9.4434
IDkA - Pré 3M,09/03/2010,"1,631.619708",0.0340,0.2565,1.4952,9.4069
IDkA - Pré 3M,10/03/2010,"1,632.092022",0.0289,0.2855,1.5246,9.3720
IDkA - Pré 3M,11/03/2010,"1,632.428243",0.0206,0.3062,1.5455,9.3076
IDkA - Pré 3M,12/03/2010,"1,633.037027",0.0373,0.3436,1.5834,9.2797
IDkA - Pré 3M,15/03/2010,"1,633.607345",0.0349,0.3786,1.6188,9.2793
IDkA - Pré 3M,16/03/2010,"1,634.171071",0.0345,0.4132,1.6539,9.2693
IDkA - Pré 3M,17/03/2010,"1,634.970270",0.0489,0.4624,1.7036,9.2823
IDkA - Pré 3M,18/03/2010,"1,636.193441",0.0748,0.5375,1.7797,9.3112
IDkA - Pré 3M,19/03/2010,"1,636.748129",0.0339,0.5716,1.8142,9.2921
IDkA - Pré 3M,22/03/2010,"1,637.305067",0.0340,0.6058,1.8489,9.2630
IDkA - Pré 3M,23/03/2010,"1,637.855317",0.0336,0.6396,1.8831,9.2427
IDkA - Pré 3M,24/03/2010,"1,638.292922",0.0267,0.6665,1.9103,9.2486
IDkA - Pré 3M,25/03/2010,"1,638.791916",0.0305,0.6972,1.9413,9.2067
IDkA - Pré 3M,26/03/2010,"1,639.245716",0.0277,0.7251,1.9696,9.1637
IDkA - Pré 3M,29/03/2010,"1,639.812146",0.0346,0.7599,2.0048,9.1730
IDkA - Pré 3M,30/03/2010,"1,640.347153",0.0326,0.7927,2.0381,9.1380
IDkA - Pré 3M,31/03/2010,"1,640.844954",0.0303,0.8233,2.0691,9.1183
IDkA - Pré 3M,01/04/2010,"1,641.429265",0.0356,0.0356,2.1054,9.1095
IDkA - Pré 3M,05/04/2010,"1,642.012996",0.0356,0.0712,2.1417,9.0969
IDkA - Pré 3M,06/04/2010,"1,642.448589",0.0265,0.0977,2.1688,9.0790
IDkA - Pré 3M,07/04/2010,"1,642.904142",0.0277,0.1255,2.1971,9.0576
IDkA - Pré 3M,08/04/2010,"1,643.364223",0.0280,0.1535,2.2258,9.0430
IDkA - Pré 3M,09/04/2010,"1,643.839144",0.0289,0.1825,2.2553,9.0228
IDkA - Pré 3M,12/04/2010,"1,644.371982",0.0324,0.2150,2.2885,9.0581
IDkA - Pré 3M,13/04/2010,"1,644.833577",0.0281,0.2431,2.3172,9.0412
IDkA - Pré 3M,14/04/2010,"1,645.240680",0.0248,0.2679,2.3425,9.0259
IDkA - Pré 3M,15/04/2010,"1,645.783895",0.0330,0.3010,2.3763,9.0103
IDkA - Pré 3M,16/04/2010,"1,646.371311",0.0357,0.3368,2.4128,9.0346
IDkA - Pré 3M,19/04/2010,"1,646.830706",0.0279,0.3648,2.4414,9.0418
IDkA - Pré 3M,20/04/2010,"1,647.507618",0.0411,0.4061,2.4835,9.0333
IDkA - Pré 3M,22/04/2010,"1,648.187138",0.0412,0.4475,2.5258,9.0159
IDkA - Pré 3M,23/04/2010,"1,648.620863",0.0263,0.4739,2.5528,8.9995
IDkA - Pré 3M,26/04/2010,"1,648.883543",0.0159,0.4899,2.5691,8.9971
IDkA - Pré 3M,27/04/2010,"1,649.567841",0.0415,0.5316,2.6117,8.9816
IDkA - Pré 3M,28/04/2010,"1,649.981492",0.0251,0.5568,2.6374,8.9612
IDkA - Pré 3M,29/04/2010,"1,650.196350",0.0130,0.5699,2.6508,8.9357
IDkA - Pré 3M,30/04/2010,"1,650.616664",0.0255,0.5955,2.6769,8.9078
IDkA - Pré 3M,03/05/2010,"1,651.218074",0.0364,0.0364,2.7143,8.9474
IDkA - Pré 3M,04/05/2010,"1,651.842344",0.0378,0.0743,2.7531,8.9491
IDkA - Pré 3M,05/05/2010,"1,652.520531",0.0411,0.1153,2.7953,8.9488
IDkA - Pré 3M,06/05/2010,"1,653.256981",0.0446,0.1600,2.8411,8.9422
IDkA - Pré 3M,07/05/2010,"1,653.870966",0.0371,0.1972,2.8793,8.9406
IDkA - Pré 3M,10/05/2010,"1,654.405028",0.0323,0.2295,2.9126,8.9332
IDkA - Pré 3M,11/05/2010,"1,654.944467",0.0326,0.2622,2.9461,8.9322
IDkA - Pré 3M,12/05/2010,"1,655.513312",0.0344,0.2967,2.9815,8.9263
IDkA - Pré 3M,13/05/2010,"1,656.121109",0.0367,0.3335,3.0193,8.9283
IDkA - Pré 3M,14/05/2010,"1,656.845003",0.0437,0.3773,3.0643,8.9310
IDkA - Pré 3M,17/05/2010,"1,657.510335",0.0402,0.4176,3.1057,8.9277
IDkA - Pré 3M,18/05/2010,"1,658.177906",0.0403,0.4581,3.1473,8.9270
IDkA - Pré 3M,19/05/2010,"1,658.866949",0.0416,0.4998,3.1901,8.9226
IDkA - Pré 3M,20/05/2010,"1,659.425844",0.0337,0.5337,3.2249,8.9120
IDkA - Pré 3M,21/05/2010,"1,660.151768",0.0437,0.5777,3.2700,8.9317
IDkA - Pré 3M,24/05/2010,"1,660.832984",0.0410,0.6189,3.3124,8.9287
IDkA - Pré 3M,25/05/2010,"1,661.573323",0.0446,0.6638,3.3585,8.9336
IDkA - Pré 3M,26/05/2010,"1,662.071460",0.0300,0.6940,3.3895,8.9223
IDkA - Pré 3M,27/05/2010,"1,662.507972",0.0263,0.7204,3.4166,8.9039
IDkA - Pré 3M,28/05/2010,"1,663.105865",0.0360,0.7566,3.4538,8.9015
IDkA - Pré 3M,31/05/2010,"1,663.734958",0.0378,0.7948,3.4929,8.8983
IDkA - Pré 3M,01/06/2010,"1,664.314190",0.0348,0.0348,3.5290,8.8791
IDkA - Pré 3M,02/06/2010,"1,664.819857",0.0304,0.0652,3.5604,8.8603
IDkA - Pré 3M,04/06/2010,"1,665.481892",0.0398,0.1050,3.6016,8.8195
IDkA - Pré 3M,07/06/2010,"1,665.949855",0.0281,0.1331,3.6307,8.8158
IDkA - Pré 3M,08/06/2010,"1,666.551807",0.0361,0.1693,3.6682,8.8142
IDkA - Pré 3M,09/06/2010,"1,667.064312",0.0308,0.2001,3.7000,8.8124
IDkA - Pré 3M,10/06/2010,"1,667.474010",0.0246,0.2247,3.7255,8.7895
IDkA - Pré 3M,11/06/2010,"1,668.113711",0.0384,0.2632,3.7653,8.8313
IDkA - Pré 3M,14/06/2010,"1,668.743736",0.0378,0.3011,3.8045,8.7677
IDkA - Pré 3M,15/06/2010,"1,669.352756",0.0365,0.3377,3.8424,8.7674
IDkA - Pré 3M,16/06/2010,"1,670.028819",0.0405,0.3783,3.8844,8.7785
IDkA - Pré 3M,17/06/2010,"1,670.550940",0.0313,0.4097,3.9169,8.7687
IDkA - Pré 3M,18/06/2010,"1,671.212896",0.0396,0.4495,3.9581,8.7447
IDkA - Pré 3M,21/06/2010,"1,671.889595",0.0405,0.4901,4.0002,8.7594
IDkA - Pré 3M,22/06/2010,"1,672.464818",0.0344,0.5247,4.0360,8.7546
IDkA - Pré 3M,23/06/2010,"1,673.082915",0.0370,0.5619,4.0744,8.7512
IDkA - Pré 3M,24/06/2010,"1,673.785641",0.0420,0.6041,4.1181,8.7632
IDkA - Pré 3M,25/06/2010,"1,674.369744",0.0349,0.6392,4.1545,8.7687
IDkA - Pré 3M,28/06/2010,"1,674.978804",0.0364,0.6758,4.1924,8.7611
IDkA - Pré 3M,29/06/2010,"1,675.579367",0.0359,0.7119,4.2297,8.7788
IDkA - Pré 3M,30/06/2010,"1,676.179425",0.0358,0.7480,4.2670,8.7815
IDkA - Pré 3M,01/07/2010,"1,676.886542",0.0422,0.0422,4.3110,8.7801
IDkA - Pré 3M,02/07/2010,"1,677.525591",0.0381,0.0803,4.3508,8.7991
IDkA - Pré 3M,05/07/2010,"1,678.193299",0.0398,0.1201,4.3923,8.8064
IDkA - Pré 3M,06/07/2010,"1,678.840081",0.0385,0.1587,4.4325,8.8095
IDkA - Pré 3M,07/07/2010,"1,679.521016",0.0406,0.1994,4.4749,8.8272
IDkA - Pré 3M,08/07/2010,"1,680.069410",0.0327,0.2321,4.5090,8.8201
IDkA - Pré 3M,09/07/2010,"1,680.764559",0.0414,0.2735,4.5523,8.8287
IDkA - Pré 3M,12/07/2010,"1,681.372405",0.0362,0.3098,4.5901,8.8281
IDkA - Pré 3M,13/07/2010,"1,682.177267",0.0479,0.3578,4.6401,8.8590
IDkA - Pré 3M,14/07/2010,"1,683.003535",0.0491,0.4071,4.6915,8.8700
IDkA - Pré 3M,15/07/2010,"1,683.716406",0.0424,0.4497,4.7359,8.8726
IDkA - Pré 3M,16/07/2010,"1,684.699314",0.0584,0.5083,4.7970,8.9008
IDkA - Pré 3M,19/07/2010,"1,685.421484",0.0429,0.5514,4.8419,8.8947
IDkA - Pré 3M,20/07/2010,"1,686.242442",0.0487,0.6004,4.8930,8.9083
IDkA - Pré 3M,21/07/2010,"1,686.878337",0.0377,0.6383,4.9326,8.9005
IDkA - Pré 3M,22/07/2010,"1,687.769802",0.0528,0.6915,4.9880,8.9108
IDkA - Pré 3M,23/07/2010,"1,688.430551",0.0391,0.7309,5.0291,8.9148
IDkA - Pré 3M,26/07/2010,"1,689.170061",0.0438,0.7750,5.0751,8.9271
IDkA - Pré 3M,27/07/2010,"1,689.955992",0.0465,0.8219,5.1240,8.9452
IDkA - Pré 3M,28/07/2010,"1,690.650927",0.0411,0.8634,5.1672,8.9571
IDkA - Pré 3M,29/07/2010,"1,691.309893",0.0390,0.9027,5.2082,8.9658
IDkA - Pré 3M,30/07/2010,"1,692.151800",0.0498,0.9529,5.2606,8.9855
IDkA - Pré 3M,02/08/2010,"1,692.762861",0.0361,0.0361,5.2986,8.9958
IDkA - Pré 3M,03/08/2010,"1,693.430959",0.0395,0.0756,5.3402,8.9977
IDkA - Pré 3M,04/08/2010,"1,694.111595",0.0402,0.1158,5.3825,9.0085
IDkA - Pré 3M,05/08/2010,"1,694.821182",0.0419,0.1578,5.4267,9.0186
IDkA - Pré 3M,06/08/2010,"1,695.567570",0.0440,0.2019,5.4731,9.0302
IDkA - Pré 3M,09/08/2010,"1,696.284271",0.0423,0.2442,5.5177,9.0436
IDkA - Pré 3M,10/08/2010,"1,696.931720",0.0382,0.2825,5.5579,9.0502
IDkA - Pré 3M,11/08/2010,"1,697.608670",0.0399,0.3225,5.6000,9.0567
IDkA - Pré 3M,12/08/2010,"1,698.284533",0.0398,0.3624,5.6421,9.0661
IDkA - Pré 3M,13/08/2010,"1,698.961591",0.0399,0.4024,5.6842,9.0678
IDkA - Pré 3M,16/08/2010,"1,699.749761",0.0464,0.4490,5.7332,9.0820
IDkA - Pré 3M,17/08/2010,"1,700.454306",0.0414,0.4906,5.7771,9.0934
IDkA - Pré 3M,18/08/2010,"1,701.175482",0.0424,0.5333,5.8219,9.1046
IDkA - Pré 3M,19/08/2010,"1,701.936900",0.0448,0.5783,5.8693,9.1210
IDkA - Pré 3M,20/08/2010,"1,702.643347",0.0415,0.6200,5.9132,9.1344
IDkA - Pré 3M,23/08/2010,"1,703.353161",0.0417,0.6620,5.9574,9.1452
IDkA - Pré 3M,24/08/2010,"1,704.048477",0.0408,0.7031,6.0006,9.1517
IDkA - Pré 3M,25/08/2010,"1,704.762865",0.0419,0.7453,6.0451,9.1607
IDkA - Pré 3M,26/08/2010,"1,705.431577",0.0392,0.7848,6.0867,9.1683
IDkA - Pré 3M,27/08/2010,"1,706.133421",0.0412,0.8263,6.1303,9.1755
IDkA - Pré 3M,30/08/2010,"1,706.781768",0.0380,0.8646,6.1707,9.1789
IDkA - Pré 3M,31/08/2010,"1,707.413491",0.0370,0.9019,6.2100,9.1889
IDkA - Pré 3M,01/09/2010,"1,708.143900",0.0428,0.0428,6.2554,9.1950
IDkA - Pré 3M,02/09/2010,"1,708.922930",0.0456,0.0884,6.3039,9.2105
IDkA - Pré 3M,03/09/2010,"1,709.604223",0.0399,0.1283,6.3462,9.2229
IDkA - Pré 3M,06/09/2010,"1,710.278206",0.0394,0.1678,6.3882,9.2330
IDkA - Pré 3M,08/09/2010,"1,710.980347",0.0411,0.2089,6.4318,9.2415
IDkA - Pré 3M,09/09/2010,"1,711.677521",0.0407,0.2497,6.4752,9.2504
IDkA - Pré 3M,10/09/2010,"1,712.336272",0.0385,0.2883,6.5162,9.2578
IDkA - Pré 3M,13/09/2010,"1,713.031080",0.0406,0.3290,6.5594,9.2671
IDkA - Pré 3M,14/09/2010,"1,713.714564",0.0399,0.3690,6.6019,9.2744
IDkA - Pré 3M,15/09/2010,"1,714.410546",0.0406,0.4098,6.6452,9.2826
IDkA - Pré 3M,16/09/2010,"1,715.115756",0.0411,0.4511,6.6891,9.2861
IDkA - Pré 3M,17/09/2010,"1,715.811003",0.0405,0.4918,6.7323,9.2979
IDkA - Pré 3M,20/09/2010,"1,716.436088",0.0364,0.5284,6.7712,9.2993
IDkA - Pré 3M,21/09/2010,"1,717.103594",0.0389,0.5675,6.8127,9.3073
IDkA - Pré 3M,22/09/2010,"1,717.794975",0.0403,0.6080,6.8557,9.3174
IDkA - Pré 3M,23/09/2010,"1,718.489242",0.0404,0.6487,6.8989,9.3213
IDkA - Pré 3M,24/09/2010,"1,719.208530",0.0419,0.6908,6.9437,9.3327
IDkA - Pré 3M,27/09/2010,"1,719.867940",0.0384,0.7294,6.9847,9.3381
IDkA - Pré 3M,28/09/2010,"1,720.513894",0.0376,0.7673,7.0249,9.3399
IDkA - Pré 3M,29/09/2010,"1,721.131315",0.0359,0.8034,7.0633,9.3430
IDkA - Pré 3M,30/09/2010,"1,721.725990",0.0346,0.8383,7.1003,9.3512
IDkA - Pré 3M,01/10/2010,"1,722.495378",0.0447,0.0447,7.1481,9.3691
IDkA - Pré 3M,04/10/2010,"1,723.188633",0.0402,0.0850,7.1913,9.3724
IDkA - Pré 3M,05/10/2010,"1,723.869718",0.0395,0.1245,7.2336,9.3749
IDkA - Pré 3M,06/10/2010,"1,724.575975",0.0410,0.1655,7.2776,9.3898
IDkA - Pré 3M,07/10/2010,"1,725.272140",0.0404,0.2060,7.3209,9.3977
IDkA - Pré 3M,08/10/2010,"1,725.951051",0.0394,0.2454,7.3631,9.4104
IDkA - Pré 3M,11/10/2010,"1,726.613345",0.0384,0.2839,7.4043,9.4189
IDkA - Pré 3M,13/10/2010,"1,727.302305",0.0399,0.3239,7.4471,9.4218
IDkA - Pré 3M,14/10/2010,"1,727.991001",0.0399,0.3639,7.4900,9.4221
IDkA - Pré 3M,15/10/2010,"1,728.645641",0.0379,0.4019,7.5307,9.4270
IDkA - Pré 3M,18/10/2010,"1,729.377522",0.0423,0.4444,7.5762,9.4291
IDkA - Pré 3M,19/10/2010,"1,730.070513",0.0401,0.4847,7.6193,9.4420
IDkA - Pré 3M,20/10/2010,"1,730.727484",0.0380,0.5228,7.6602,9.4449
IDkA - Pré 3M,21/10/2010,"1,731.402886",0.0390,0.5620,7.7022,9.4542
IDkA - Pré 3M,22/10/2010,"1,732.067192",0.0384,0.6006,7.7435,9.4567
IDkA - Pré 3M,25/10/2010,"1,732.751009",0.0395,0.6403,7.7861,9.4638
IDkA - Pré 3M,26/10/2010,"1,733.459090",0.0409,0.6815,7.8301,9.4718
IDkA - Pré 3M,27/10/2010,"1,734.166012",0.0408,0.7225,7.8741,9.4821
IDkA - Pré 3M,28/10/2010,"1,734.861003",0.0401,0.7629,7.9173,9.4887
IDkA - Pré 3M,29/10/2010,"1,735.545026",0.0394,0.8026,7.9599,9.4949
IDkA - Pré 3M,01/11/2010,"1,736.268060",0.0417,0.0417,8.0049,9.5061
IDkA - Pré 3M,03/11/2010,"1,736.956935",0.0397,0.0814,8.0477,9.5079
IDkA - Pré 3M,04/11/2010,"1,737.658541",0.0404,0.1218,8.0914,9.5152
IDkA - Pré 3M,05/11/2010,"1,738.354913",0.0401,0.1619,8.1347,9.5201
IDkA - Pré 3M,08/11/2010,"1,739.131205",0.0447,0.2066,8.1830,9.5368
IDkA - Pré 3M,09/11/2010,"1,739.734317",0.0347,0.2414,8.2205,9.5378
IDkA - Pré 3M,10/11/2010,"1,740.440902",0.0406,0.2821,8.2644,9.5501
IDkA - Pré 3M,11/11/2010,"1,741.038475",0.0343,0.3165,8.3016,9.5547
IDkA - Pré 3M,12/11/2010,"1,741.771894",0.0421,0.3588,8.3472,9.5647
IDkA - Pré 3M,16/11/2010,"1,742.373021",0.0345,0.3934,8.3846,9.5317
IDkA - Pré 3M,17/11/2010,"1,743.069765",0.0400,0.4336,8.4280,9.5385
IDkA - Pré 3M,18/11/2010,"1,743.790968",0.0414,0.4751,8.4728,9.5499
IDkA - Pré 3M,19/11/2010,"1,744.454085",0.0380,0.5133,8.5141,9.5567
IDkA - Pré 3M,22/11/2010,"1,745.042176",0.0337,0.5472,8.5507,9.5587
IDkA - Pré 3M,23/11/2010,"1,745.513091",0.0270,0.5743,8.5800,9.5514
IDkA - Pré 3M,24/11/2010,"1,746.116567",0.0346,0.6091,8.6175,9.5516
IDkA - Pré 3M,25/11/2010,"1,746.720727",0.0346,0.6439,8.6551,9.5530
IDkA - Pré 3M,26/11/2010,"1,746.877440",0.0090,0.6530,8.6648,9.5337
IDkA - Pré 3M,29/11/2010,"1,747.795723",0.0526,0.7059,8.7219,9.5553
IDkA - Pré 3M,30/11/2010,"1,748.611043",0.0466,0.7528,8.7727,9.5736
IDkA - Pré 3M,01/12/2010,"1,749.096053",0.0277,0.0277,8.8028,9.5657
IDkA - Pré 3M,02/12/2010,"1,749.372190",0.0158,0.0435,8.8200,9.5469
IDkA - Pré 3M,03/12/2010,"1,751.122193",0.1000,0.1436,8.9289,9.6160
IDkA - Pré 3M,06/12/2010,"1,751.644272",0.0298,0.1735,8.9613,9.6127
IDkA - Pré 3M,07/12/2010,"1,752.327159",0.0390,0.2125,9.0038,9.6156
IDkA - Pré 3M,08/12/2010,"1,752.938744",0.0349,0.2475,9.0419,9.6231
IDkA - Pré 3M,09/12/2010,"1,754.094919",0.0660,0.3136,9.1138,9.6611
IDkA - Pré 3M,10/12/2010,"1,754.862784",0.0438,0.3575,9.1616,9.6588
IDkA - Pré 3M,13/12/2010,"1,755.703482",0.0479,0.4056,9.2138,9.6743
IDkA - Pré 3M,14/12/2010,"1,756.526669",0.0469,0.4527,9.2651,9.6912
IDkA - Pré 3M,15/12/2010,"1,757.299013",0.0440,0.4968,9.3131,9.7058
IDkA - Pré 3M,16/12/2010,"1,757.903403",0.0344,0.5314,9.3507,9.7087
IDkA - Pré 3M,17/12/2010,"1,758.496158",0.0337,0.5653,9.3876,9.6983
IDkA - Pré 3M,20/12/2010,"1,759.203938",0.0402,0.6058,9.4316,9.7106
IDkA - Pré 3M,21/12/2010,"1,759.747548",0.0309,0.6369,9.4654,9.6966
IDkA - Pré 3M,22/12/2010,"1,760.191397",0.0252,0.6623,9.4930,9.6873
IDkA - Pré 3M,23/12/2010,"1,760.764247",0.0325,0.6950,9.5287,9.6911
IDkA - Pré 3M,24/12/2010,"1,761.500740",0.0418,0.7371,9.5745,9.7019
IDkA - Pré 3M,27/12/2010,"1,762.236497",0.0418,0.7792,9.6202,9.7477
IDkA - Pré 3M,28/12/2010,"1,762.946165",0.0403,0.8198,9.6644,9.7571
IDkA - Pré 3M,29/12/2010,"1,763.681695",0.0417,0.8619,9.7101,9.7700
IDkA - Pré 3M,30/12/2010,"1,764.467709",0.0446,0.9068,9.7590,9.7924
IDkA - Pré 3M,31/12/2010,"1,765.167051",0.0396,0.9468,9.8025,9.8025
IDkA - Pré 3M,03/01/2011,"1,765.872469",0.0400,0.0400,0.0400,9.8464
IDkA - Pré 3M,04/01/2011,"1,766.518201",0.0366,0.0765,0.0765,9.8434
IDkA - Pré 3M,05/01/2011,"1,767.199383",0.0386,0.1151,0.1151,9.8518
IDkA - Pré 3M,06/01/2011,"1,767.931565",0.0414,0.1566,0.1566,9.8616
IDkA - Pré 3M,07/01/2011,"1,768.504383",0.0324,0.1891,0.1891,9.8624
IDkA - Pré 3M,10/01/2011,"1,769.110460",0.0343,0.2234,0.2234,9.8593
IDkA - Pré 3M,11/01/2011,"1,769.942570",0.0470,0.2705,0.2705,9.8736
IDkA - Pré 3M,12/01/2011,"1,770.601768",0.0372,0.3079,0.3079,9.8791
IDkA - Pré 3M,13/01/2011,"1,771.239797",0.0360,0.3440,0.3440,9.8768
IDkA - Pré 3M,14/01/2011,"1,771.835918",0.0337,0.3778,0.3778,9.8832
IDkA - Pré 3M,17/01/2011,"1,772.465568",0.0355,0.4135,0.4135,9.8852
IDkA - Pré 3M,18/01/2011,"1,773.193188",0.0411,0.4547,0.4547,9.8920
IDkA - Pré 3M,19/01/2011,"1,773.823992",0.0356,0.4904,0.4904,9.8988
IDkA - Pré 3M,20/01/2011,"1,774.669895",0.0477,0.5384,0.5384,9.9131
IDkA - Pré 3M,21/01/2011,"1,775.416710",0.0421,0.5807,0.5807,9.9262
IDkA - Pré 3M,24/01/2011,"1,776.132139",0.0403,0.6212,0.6212,9.9367
IDkA - Pré 3M,25/01/2011,"1,776.904861",0.0435,0.6650,0.6650,9.9480
IDkA - Pré 3M,26/01/2011,"1,777.594514",0.0388,0.7040,0.7040,9.9539
IDkA - Pré 3M,27/01/2011,"1,778.432101",0.0471,0.7515,0.7515,9.9689
IDkA - Pré 3M,28/01/2011,"1,779.190286",0.0426,0.7944,0.7944,9.9712
IDkA - Pré 3M,31/01/2011,"1,779.964396",0.0435,0.8383,0.8383,9.9808
IDkA - Pré 3M,01/02/2011,"1,780.712190",0.0420,0.0420,0.8807,9.9932
IDkA - Pré 3M,02/02/2011,"1,781.481206",0.0432,0.0852,0.9242,10.0138
IDkA - Pré 3M,03/02/2011,"1,782.224380",0.0417,0.1270,0.9663,10.0253
IDkA - Pré 3M,04/02/2011,"1,782.985325",0.0427,0.1697,1.0094,10.0266
IDkA - Pré 3M,07/02/2011,"1,783.766970",0.0438,0.2136,1.0537,10.0371
IDkA - Pré 3M,08/02/2011,"1,784.578814",0.0455,0.2592,1.0997,10.0516
IDkA - Pré 3M,09/02/2011,"1,785.340583",0.0427,0.3020,1.1429,10.0664
IDkA - Pré 3M,10/02/2011,"1,786.082144",0.0415,0.3437,1.1849,10.0826
