Índice,Data de Referência,Número Índice,Variação Diária (%),Variação no Mês (%),Variação no Ano (%),Variação 12 Meses (%)
IDkA - Pré 5A,26/12/2016,"4,487.498769",0.1897,2.6265,41.6134,41.2322
IDkA - Pré 5A,27/12/2016,"4,489.157220",0.0370,2.6644,41.6657,41.2844
IDkA - Pré 5A,28/12/2016,"4,488.198905",-0.0213,2.6425,41.6355,41.3355
IDkA - Pré 5A,29/12/2016,"4,492.398216",0.0936,2.7385,41.7680,41.5326
IDkA - Pré 5A,30/12/2016,"4,494.321352",0.0428,2.7825,41.8287,41.9199
IDkA - Pré 5A,02/01/2017,"4,532.090611",0.8404,0.8404,0.8404,43.0206
IDkA - Pré 5A,03/01/2017,"4,532.128805",0.0008,0.8412,0.8412,43.0218
IDkA - Pré 5A,04/01/2017,"4,502.322217",-0.6577,0.1780,0.1780,42.0873
IDkA - Pré 5A,05/01/2017,"4,518.985651",0.3701,0.5488,0.5488,40.2874
IDkA - Pré 5A,06/01/2017,"4,517.337081",-0.0365,0.5121,0.5121,39.3178
IDkA - Pré 5A,09/01/2017,"4,532.263153",0.3304,0.8442,0.8442,40.9172
IDkA - Pré 5A,10/01/2017,"4,558.591719",0.5809,1.4300,1.4300,41.7358
IDkA - Pré 5A,11/01/2017,"4,552.025151",-0.1440,1.2839,1.2839,41.4499
IDkA - Pré 5A,12/01/2017,"4,615.019038",1.3839,2.6856,2.6856,43.2797
IDkA - Pré 5A,13/01/2017,"4,608.973929",-0.1310,2.5511,2.5511,42.8810
IDkA - Pré 5A,16/01/2017,"4,620.248140",0.2446,2.8019,2.8019,44.5680
IDkA - Pré 5A,17/01/2017,"4,627.393992",0.1547,2.9609,2.9609,44.7916
IDkA - Pré 5A,18/01/2017,"4,616.685229",-0.2314,2.7226,2.7226,43.8151
IDkA - Pré 5A,19/01/2017,"4,637.331667",0.4472,3.1820,3.1820,45.5478
IDkA - Pré 5A,20/01/2017,"4,654.100882",0.3616,3.5551,3.5551,47.0678
IDkA - Pré 5A,23/01/2017,"4,665.534880",0.2457,3.8096,3.8096,46.4841
IDkA - Pré 5A,24/01/2017,"4,667.798312",0.0485,3.8599,3.8599,46.5552
IDkA - Pré 5A,25/01/2017,"4,669.556810",0.0377,3.8990,3.8990,46.5026
IDkA - Pré 5A,26/01/2017,"4,652.117474",-0.3735,3.5110,3.5110,44.1954
IDkA - Pré 5A,27/01/2017,"4,674.146025",0.4735,4.0012,4.0012,45.2645
IDkA - Pré 5A,30/01/2017,"4,660.827150",-0.2849,3.7048,3.7048,41.1049
IDkA - Pré 5A,31/01/2017,"4,659.273891",-0.0333,3.6702,3.6702,41.0579
IDkA - Pré 5A,01/02/2017,"4,667.185742",0.1698,0.1698,3.8463,39.1497
IDkA - Pré 5A,02/02/2017,"4,690.111814",0.4912,0.6619,4.3564,41.4240
IDkA - Pré 5A,03/02/2017,"4,723.452277",0.7109,1.3774,5.0982,41.7909
IDkA - Pré 5A,06/02/2017,"4,730.949578",0.1587,1.5383,5.2650,42.5280
IDkA - Pré 5A,07/02/2017,"4,748.368742",0.3682,1.9122,5.6526,43.0528
IDkA - Pré 5A,08/02/2017,"4,768.180900",0.4172,2.3374,6.0935,43.6497
IDkA - Pré 5A,09/02/2017,"4,769.783869",0.0336,2.3718,6.1291,43.6980
IDkA - Pré 5A,10/02/2017,"4,781.316073",0.2418,2.6193,6.3857,43.7343
IDkA - Pré 5A,13/02/2017,"4,783.305923",0.0416,2.6620,6.4300,44.8926
IDkA - Pré 5A,14/02/2017,"4,781.201911",-0.0440,2.6169,6.3832,44.8289
IDkA - Pré 5A,15/02/2017,"4,790.849061",0.2018,2.8239,6.5978,44.6787
IDkA - Pré 5A,16/02/2017,"4,769.047982",-0.4551,2.3560,6.1128,44.0660
IDkA - Pré 5A,17/02/2017,"4,782.076175",0.2732,2.6357,6.4026,42.4704
IDkA - Pré 5A,20/02/2017,"4,788.516480",0.1347,2.7739,6.5459,42.3922
IDkA - Pré 5A,21/02/2017,"4,803.115918",0.3049,3.0872,6.8708,42.8264
IDkA - Pré 5A,22/02/2017,"4,807.808940",0.0977,3.1879,6.9752,41.1977
IDkA - Pré 5A,23/02/2017,"4,840.081753",0.6713,3.8806,7.6933,42.8460
IDkA - Pré 5A,24/02/2017,"4,823.343561",-0.3458,3.5214,7.3208,41.6808
IDkA - Pré 5A,01/03/2017,"4,838.371209",0.3116,0.3116,7.6552,42.0573
IDkA - Pré 5A,02/03/2017,"4,812.827298",-0.5279,-0.2180,7.0869,40.1800
IDkA - Pré 5A,03/03/2017,"4,843.022836",0.6274,0.4080,7.7587,39.2012
IDkA - Pré 5A,06/03/2017,"4,851.520375",0.1755,0.5842,7.9478,36.9068
IDkA - Pré 5A,07/03/2017,"4,846.705125",-0.0993,0.4843,7.8406,38.1173
IDkA - Pré 5A,08/03/2017,"4,825.137777",-0.4450,0.0372,7.3608,35.9744
IDkA - Pré 5A,09/03/2017,"4,809.627924",-0.3214,-0.2844,7.0157,34.0413
IDkA - Pré 5A,10/03/2017,"4,855.805721",0.9601,0.6730,8.0431,34.7146
IDkA - Pré 5A,13/03/2017,"4,865.383901",0.1973,0.8716,8.2563,34.3654
IDkA - Pré 5A,14/03/2017,"4,834.676061",-0.6311,0.2350,7.5730,33.8683
IDkA - Pré 5A,15/03/2017,"4,866.048844",0.6489,0.8854,8.2710,36.7861
IDkA - Pré 5A,16/03/2017,"4,861.791675",-0.0875,0.7971,8.1763,36.6182
IDkA - Pré 5A,17/03/2017,"4,868.067721",0.1291,0.9272,8.3160,33.3675
IDkA - Pré 5A,20/03/2017,"4,867.165910",-0.0185,0.9085,8.2959,33.0149
IDkA - Pré 5A,21/03/2017,"4,882.281573",0.3106,1.2219,8.6322,32.5302
IDkA - Pré 5A,22/03/2017,"4,868.537122",-0.2815,0.9370,8.3264,30.5037
IDkA - Pré 5A,23/03/2017,"4,869.561487",0.0210,0.9582,8.3492,32.1721
IDkA - Pré 5A,24/03/2017,"4,901.258857",0.6509,1.6154,9.0545,34.3148
IDkA - Pré 5A,27/03/2017,"4,906.142131",0.0996,1.7166,9.1631,34.4487
IDkA - Pré 5A,28/03/2017,"4,889.754132",-0.3340,1.3769,8.7985,31.7503
IDkA - Pré 5A,29/03/2017,"4,901.040677",0.2308,1.6109,9.0496,30.6541
IDkA - Pré 5A,30/03/2017,"4,912.215547",0.2280,1.8425,9.2983,31.6128
IDkA - Pré 5A,31/03/2017,"4,915.521758",0.0673,1.9111,9.3718,33.3385
IDkA - Pré 5A,03/04/2017,"4,929.412881",0.2826,0.2826,9.6809,32.4837
IDkA - Pré 5A,04/04/2017,"4,944.868443",0.3135,0.5970,10.0248,34.4619
IDkA - Pré 5A,05/04/2017,"4,934.046276",-0.2189,0.3769,9.7840,34.0257
IDkA - Pré 5A,06/04/2017,"4,897.690667",-0.7368,-0.3628,8.9751,33.8394
IDkA - Pré 5A,07/04/2017,"4,915.264988",0.3588,-0.0052,9.3661,34.4675
IDkA - Pré 5A,10/04/2017,"4,946.820766",0.6420,0.6367,10.0682,32.7239
IDkA - Pré 5A,11/04/2017,"4,938.357592",-0.1711,0.4646,9.8799,31.2964
IDkA - Pré 5A,12/04/2017,"4,927.190099",-0.2261,0.2374,9.6315,30.3044
IDkA - Pré 5A,13/04/2017,"4,912.406556",-0.3000,-0.0634,9.3025,27.9482
IDkA - Pré 5A,17/04/2017,"4,924.058459",0.2372,0.1737,9.5618,27.5450
IDkA - Pré 5A,18/04/2017,"4,931.633011",0.1538,0.3278,9.7303,26.6405
IDkA - Pré 5A,19/04/2017,"4,921.750821",-0.2004,0.1267,9.5104,26.6653
IDkA - Pré 5A,20/04/2017,"4,921.967804",0.0044,0.1311,9.5153,26.4700
IDkA - Pré 5A,24/04/2017,"4,930.349440",0.1703,0.3017,9.7018,26.7554
IDkA - Pré 5A,25/04/2017,"4,895.055338",-0.7159,-0.4164,8.9165,24.9689
IDkA - Pré 5A,26/04/2017,"4,892.392852",-0.0544,-0.4705,8.8572,24.8400
IDkA - Pré 5A,27/04/2017,"4,889.115906",-0.0670,-0.5372,8.7843,23.4903
IDkA - Pré 5A,28/04/2017,"4,907.176438",0.3694,-0.1698,9.1861,24.7172
IDkA - Pré 5A,02/05/2017,"4,928.834450",0.4414,0.4414,9.6680,23.4054
IDkA - Pré 5A,03/05/2017,"4,922.173497",-0.1351,0.3056,9.5198,23.6773
IDkA - Pré 5A,04/05/2017,"4,914.037953",-0.1653,0.1398,9.3388,24.3034
IDkA - Pré 5A,05/05/2017,"4,932.613554",0.3780,0.5184,9.7521,24.2515
IDkA - Pré 5A,08/05/2017,"4,931.652368",-0.0195,0.4988,9.7307,24.4182
IDkA - Pré 5A,09/05/2017,"4,943.757097",0.2454,0.7455,10.0001,25.3362
IDkA - Pré 5A,10/05/2017,"4,956.450376",0.2568,1.0041,10.2825,24.0644
IDkA - Pré 5A,11/05/2017,"4,971.950327",0.3127,1.3200,10.6274,23.5845
IDkA - Pré 5A,12/05/2017,"4,983.778341",0.2379,1.5610,10.8906,23.2524
IDkA - Pré 5A,15/05/2017,"4,994.426730",0.2137,1.7780,11.1275,23.7983
IDkA - Pré 5A,16/05/2017,"5,019.622334",0.5045,2.2915,11.6881,24.8669
IDkA - Pré 5A,17/05/2017,"5,002.619916",-0.3387,1.9450,11.3098,25.0935
IDkA - Pré 5A,18/05/2017,"4,617.084507",-7.7067,-5.9116,2.7315,16.7768
IDkA - Pré 5A,19/05/2017,"4,664.264060",1.0218,-4.9501,3.7813,17.2960
IDkA - Pré 5A,22/05/2017,"4,591.993437",-1.5495,-6.4229,2.1732,14.5733
IDkA - Pré 5A,23/05/2017,"4,689.358893",2.1203,-4.4388,4.3396,18.3367
IDkA - Pré 5A,24/05/2017,"4,785.556874",2.0514,-2.4784,6.4801,20.7548
IDkA - Pré 5A,25/05/2017,"4,779.996670",-0.1162,-2.5917,6.3564,21.1670
IDkA - Pré 5A,26/05/2017,"4,804.773195",0.5183,-2.0868,6.9076,21.7951
IDkA - Pré 5A,29/05/2017,"4,833.083468",0.5892,-1.5099,7.5376,23.4120
IDkA - Pré 5A,30/05/2017,"4,823.938425",-0.1892,-1.6963,7.3341,22.1905
IDkA - Pré 5A,31/05/2017,"4,851.182911",0.5648,-1.1411,7.9403,23.4014
IDkA - Pré 5A,01/06/2017,"4,825.212674",-0.5353,-0.5353,7.3624,22.3238
IDkA - Pré 5A,02/06/2017,"4,809.742507",-0.3206,-0.8542,7.0182,21.0530
IDkA - Pré 5A,05/06/2017,"4,799.383445",-0.2154,-1.0678,6.7877,19.4000
IDkA - Pré 5A,06/06/2017,"4,827.917903",0.5945,-0.4796,7.4226,19.3850
IDkA - Pré 5A,07/06/2017,"4,826.524258",-0.0289,-0.5083,7.3916,19.6314
IDkA - Pré 5A,08/06/2017,"4,827.963630",0.0298,-0.4786,7.4236,19.1195
IDkA - Pré 5A,09/06/2017,"4,856.411921",0.5892,0.1078,8.0566,19.9579
IDkA - Pré 5A,12/06/2017,"4,867.785742",0.2342,0.3422,8.3097,21.4419
IDkA - Pré 5A,13/06/2017,"4,860.027374",-0.1594,0.1823,8.1371,21.3201
IDkA - Pré 5A,14/06/2017,"4,886.552024",0.5458,0.7291,8.7273,22.1904
IDkA - Pré 5A,16/06/2017,"4,930.710527",0.9037,1.6393,9.7098,23.5874
IDkA - Pré 5A,19/06/2017,"4,958.309517",0.5597,2.2083,10.3239,23.6788
IDkA - Pré 5A,20/06/2017,"4,922.909183",-0.7140,1.4785,9.5362,22.5676
IDkA - Pré 5A,21/06/2017,"4,915.631697",-0.1478,1.3285,9.3743,21.5642
IDkA - Pré 5A,22/06/2017,"4,903.208629",-0.2527,1.0724,9.0979,21.2653
IDkA - Pré 5A,23/06/2017,"4,903.738153",0.0108,1.0833,9.1096,20.7423
IDkA - Pré 5A,26/06/2017,"4,914.699930",0.2235,1.3093,9.3535,21.0753
IDkA - Pré 5A,27/06/2017,"4,892.288480",-0.4560,0.8473,8.8549,19.3984
IDkA - Pré 5A,28/06/2017,"4,925.113059",0.6709,1.5240,9.5852,19.1617
IDkA - Pré 5A,29/06/2017,"4,918.956261",-0.1250,1.3970,9.4483,19.6983
IDkA - Pré 5A,30/06/2017,"4,943.214816",0.4932,1.8971,9.9880,19.9322
IDkA - Pré 5A,03/07/2017,"4,968.675618",0.5151,0.5151,10.5545,20.7228
IDkA - Pré 5A,04/07/2017,"4,956.382444",-0.2474,0.2664,10.2810,19.9523
IDkA - Pré 5A,05/07/2017,"4,961.309033",0.0994,0.3660,10.3906,20.7395
IDkA - Pré 5A,06/07/2017,"4,970.018046",0.1755,0.5422,10.5844,21.3743
IDkA - Pré 5A,07/07/2017,"4,950.330320",-0.3961,0.1439,10.1463,20.6150
IDkA - Pré 5A,10/07/2017,"4,966.575839",0.3282,0.4726,10.5078,19.7978
IDkA - Pré 5A,11/07/2017,"4,972.276734",0.1148,0.5879,10.6347,19.5983
IDkA - Pré 5A,12/07/2017,"5,021.809247",0.9962,1.5899,11.7368,21.2414
IDkA - Pré 5A,13/07/2017,"5,011.808206",-0.1992,1.3876,11.5142,20.5909
IDkA - Pré 5A,14/07/2017,"5,042.960753",0.6216,2.0178,12.2074,21.0600
IDkA - Pré 5A,17/07/2017,"5,059.905941",0.3360,2.3606,12.5844,21.2559
IDkA - Pré 5A,18/07/2017,"5,074.390816",0.2863,2.6537,12.9067,21.4251
IDkA - Pré 5A,19/07/2017,"5,098.688649",0.4788,3.1452,13.4474,22.2488
IDkA - Pré 5A,20/07/2017,"5,098.802581",0.0022,3.1475,13.4499,21.7122
IDkA - Pré 5A,21/07/2017,"5,105.555194",0.1324,3.2841,13.6001,22.0949
IDkA - Pré 5A,24/07/2017,"5,104.714869",-0.0165,3.2671,13.5814,22.4902
IDkA - Pré 5A,25/07/2017,"5,095.598897",-0.1786,3.0827,13.3786,22.5048
IDkA - Pré 5A,26/07/2017,"5,097.831119",0.0438,3.1278,13.4283,22.1644
IDkA - Pré 5A,27/07/2017,"5,126.649638",0.5653,3.7108,14.0695,22.7845
IDkA - Pré 5A,28/07/2017,"5,126.494137",-0.0030,3.7077,14.0660,22.7318
IDkA - Pré 5A,31/07/2017,"5,137.060908",0.2061,3.9215,14.3011,22.4706
IDkA - Pré 5A,01/08/2017,"5,136.876250",-0.0036,-0.0036,14.2970,22.0726
IDkA - Pré 5A,02/08/2017,"5,155.038773",0.3536,0.3500,14.7012,23.1293
IDkA - Pré 5A,03/08/2017,"5,177.225709",0.4304,0.7819,15.1948,23.7839
IDkA - Pré 5A,04/08/2017,"5,181.448125",0.0816,0.8641,15.2888,23.2584
IDkA - Pré 5A,07/08/2017,"5,168.943163",-0.2413,0.6206,15.0105,22.3944
IDkA - Pré 5A,08/08/2017,"5,160.716429",-0.1592,0.4605,14.8275,22.6066
IDkA - Pré 5A,09/08/2017,"5,139.703519",-0.4072,0.0514,14.3599,21.5127
IDkA - Pré 5A,10/08/2017,"5,117.442077",-0.4331,-0.3819,13.8646,21.0347
IDkA - Pré 5A,11/08/2017,"5,129.075598",0.2273,-0.1554,14.1235,21.4423
IDkA - Pré 5A,14/08/2017,"5,130.174033",0.0214,-0.1341,14.1479,21.4785
IDkA - Pré 5A,15/08/2017,"5,134.424609",0.0829,-0.0513,14.2425,21.2963
IDkA - Pré 5A,16/08/2017,"5,139.004388",0.0892,0.0378,14.3444,21.2294
IDkA - Pré 5A,17/08/2017,"5,099.317219",-0.7723,-0.7347,13.4613,20.4128
IDkA - Pré 5A,18/08/2017,"5,131.260590",0.6264,-0.1129,14.1721,21.4749
IDkA - Pré 5A,21/08/2017,"5,110.584112",-0.4030,-0.5154,13.7120,20.5632
IDkA - Pré 5A,22/08/2017,"5,117.930745",0.1438,-0.3724,13.8755,20.9125
IDkA - Pré 5A,23/08/2017,"5,139.794979",0.4272,0.0532,14.3620,21.7280
IDkA - Pré 5A,24/08/2017,"5,158.254363",0.3591,0.4126,14.7727,22.2646
IDkA - Pré 5A,25/08/2017,"5,158.294546",0.0008,0.4133,14.7736,22.2283
IDkA - Pré 5A,28/08/2017,"5,162.162718",0.0750,0.4886,14.8597,23.3926
IDkA - Pré 5A,29/08/2017,"5,162.790295",0.0122,0.5009,14.8736,22.7514
IDkA - Pré 5A,30/08/2017,"5,169.224419",0.1246,0.6261,15.0168,23.3121
IDkA - Pré 5A,31/08/2017,"5,194.948874",0.4976,1.1269,15.5892,23.2020
IDkA - Pré 5A,01/09/2017,"5,190.001835",-0.0952,-0.0952,15.4791,22.5751
IDkA - Pré 5A,04/09/2017,"5,197.616503",0.1467,0.0514,15.6485,22.3139
IDkA - Pré 5A,05/09/2017,"5,230.967047",0.6417,0.6933,16.3906,23.3417
IDkA - Pré 5A,06/09/2017,"5,260.173277",0.5583,1.2555,17.0404,23.6964
IDkA - Pré 5A,08/09/2017,"5,275.435161",0.2901,1.5493,17.3800,24.1576
IDkA - Pré 5A,11/09/2017,"5,254.798703",-0.3912,1.1521,16.9208,24.8529
IDkA - Pré 5A,12/09/2017,"5,244.025581",-0.2050,0.9447,16.6811,23.9731
IDkA - Pré 5A,13/09/2017,"5,245.974623",0.0372,0.9822,16.7245,25.3868
IDkA - Pré 5A,14/09/2017,"5,272.064370",0.4973,1.4844,17.3050,25.7723
IDkA - Pré 5A,15/09/2017,"5,261.001897",-0.2098,1.2715,17.0589,24.8851
IDkA - Pré 5A,18/09/2017,"5,268.762637",0.1475,1.4209,17.2316,24.7393
IDkA - Pré 5A,19/09/2017,"5,284.799038",0.3044,1.7296,17.5884,25.0920
IDkA - Pré 5A,20/09/2017,"5,300.372217",0.2947,2.0293,17.9349,25.3306
IDkA - Pré 5A,21/09/2017,"5,326.543329",0.4938,2.5331,18.5172,24.8995
IDkA - Pré 5A,22/09/2017,"5,323.648347",-0.0544,2.4774,18.4528,23.7596
IDkA - Pré 5A,25/09/2017,"5,292.909192",-0.5774,1.8857,17.7688,22.9333
IDkA - Pré 5A,26/09/2017,"5,311.222782",0.3460,2.2382,18.1763,23.5275
IDkA - Pré 5A,27/09/2017,"5,290.815488",-0.3842,1.8454,17.7222,22.1776
IDkA - Pré 5A,28/09/2017,"5,303.017221",0.2306,2.0803,17.9937,22.0257
IDkA - Pré 5A,29/09/2017,"5,318.716026",0.2960,2.3825,18.3430,22.7259
IDkA - Pré 5A,02/10/2017,"5,320.314852",0.0301,0.0301,18.3786,22.4339
IDkA - Pré 5A,03/10/2017,"5,300.863507",-0.3656,-0.3357,17.9458,20.9719
IDkA - Pré 5A,04/10/2017,"5,299.474747",-0.0262,-0.3618,17.9149,21.4733
IDkA - Pré 5A,05/10/2017,"5,265.284766",-0.6452,-1.0046,17.1542,19.8336
IDkA - Pré 5A,06/10/2017,"5,302.392369",0.7048,-0.3069,17.9798,20.6555
IDkA - Pré 5A,09/10/2017,"5,282.855848",-0.3684,-0.6742,17.5451,19.8404
IDkA - Pré 5A,10/10/2017,"5,296.619543",0.2605,-0.4154,17.8514,19.8000
IDkA - Pré 5A,11/10/2017,"5,293.048205",-0.0674,-0.4826,17.7719,19.9250
IDkA - Pré 5A,13/10/2017,"5,296.122659",0.0581,-0.4248,17.8403,19.9875
IDkA - Pré 5A,16/10/2017,"5,282.407814",-0.2590,-0.6826,17.5352,19.6799
IDkA - Pré 5A,17/10/2017,"5,306.522437",0.4565,-0.2293,18.0717,20.0151
IDkA - Pré 5A,18/10/2017,"5,314.252680",0.1457,-0.0839,18.2437,19.7878
IDkA - Pré 5A,19/10/2017,"5,339.757472",0.4799,0.3956,18.8112,19.6582
IDkA - Pré 5A,20/10/2017,"5,336.029072",-0.0698,0.3255,18.7282,19.2451
IDkA - Pré 5A,23/10/2017,"5,326.422321",-0.1800,0.1449,18.5145,19.6918
IDkA - Pré 5A,24/10/2017,"5,322.647960",-0.0709,0.0739,18.4305,18.9926
IDkA - Pré 5A,25/10/2017,"5,337.142266",0.2723,0.3464,18.7530,19.6336
IDkA - Pré 5A,26/10/2017,"5,286.332477",-0.9520,-0.6089,17.6225,19.0804
IDkA - Pré 5A,27/10/2017,"5,293.667336",0.1388,-0.4710,17.7857,19.6780
IDkA - Pré 5A,30/10/2017,"5,277.370970",-0.3078,-0.7774,17.4231,19.3178
IDkA - Pré 5A,31/10/2017,"5,271.746648",-0.1066,-0.8831,17.2979,19.0315
IDkA - Pré 5A,01/11/2017,"5,249.272854",-0.4263,-0.4263,16.7979,19.1720
IDkA - Pré 5A,03/11/2017,"5,206.795713",-0.8092,-1.2321,15.8528,18.4879
IDkA - Pré 5A,06/11/2017,"5,247.134907",0.7747,-0.4669,16.7503,18.8167
IDkA - Pré 5A,07/11/2017,"5,234.894471",-0.2333,-0.6991,16.4780,17.8472
IDkA - Pré 5A,08/11/2017,"5,250.210454",0.2926,-0.4085,16.8188,17.7631
IDkA - Pré 5A,09/11/2017,"5,253.630996",0.0652,-0.3436,16.8949,19.2042
IDkA - Pré 5A,10/11/2017,"5,217.668126",-0.6845,-1.0258,16.0947,20.7095
IDkA - Pré 5A,13/11/2017,"5,202.548073",-0.2898,-1.3126,15.7583,20.6723
IDkA - Pré 5A,14/11/2017,"5,175.822236",-0.5137,-1.8196,15.1636,21.9997
IDkA - Pré 5A,16/11/2017,"5,211.891112",0.6969,-1.1354,15.9661,20.7854
IDkA - Pré 5A,17/11/2017,"5,236.582625",0.4738,-0.6670,16.5155,21.9035
IDkA - Pré 5A,20/11/2017,"5,238.300693",0.0328,-0.6344,16.5538,21.9133
IDkA - Pré 5A,21/11/2017,"5,259.818470",0.4108,-0.2263,17.0325,20.9672
IDkA - Pré 5A,22/11/2017,"5,259.185876",-0.0120,-0.2383,17.0185,20.8337
IDkA - Pré 5A,23/11/2017,"5,271.503311",0.2342,-0.0046,17.2925,21.0630
IDkA - Pré 5A,24/11/2017,"5,252.402814",-0.3623,-0.3669,16.8675,20.8453
IDkA - Pré 5A,27/11/2017,"5,247.896751",-0.0858,-0.4524,16.7673,21.7724
IDkA - Pré 5A,28/11/2017,"5,261.246649",0.2544,-0.1992,17.0643,21.2218
IDkA - Pré 5A,29/11/2017,"5,226.814839",-0.6544,-0.8523,16.2982,20.0671
IDkA - Pré 5A,30/11/2017,"5,205.765511",-0.4027,-1.2516,15.8298,19.0528
IDkA - Pré 5A,01/12/2017,"5,218.812808",0.2506,0.2506,16.1202,21.8610
IDkA - Pré 5A,04/12/2017,"5,246.535789",0.5312,0.7832,16.7370,22.7915
IDkA - Pré 5A,05/12/2017,"5,268.494956",0.4185,1.2050,17.2256,21.6360
IDkA - Pré 5A,06/12/2017,"5,275.034196",0.1241,1.3306,17.3711,22.0272
IDkA - Pré 5A,07/12/2017,"5,253.847704",-0.4016,0.9236,16.8997,20.9270
IDkA - Pré 5A,08/12/2017,"5,267.695488",0.2636,1.1896,17.2078,20.0536
IDkA - Pré 5A,11/12/2017,"5,264.737158",-0.0562,1.1328,17.1420,20.1967
IDkA - Pré 5A,12/12/2017,"5,243.120708",-0.4106,0.7176,16.6610,19.8251
IDkA - Pré 5A,13/12/2017,"5,261.792483",0.3561,1.0762,17.0765,20.4284
IDkA - Pré 5A,14/12/2017,"5,247.622223",-0.2693,0.8040,16.7612,19.9777
IDkA - Pré 5A,15/12/2017,"5,248.940144",0.0251,0.8294,16.7905,20.5034
IDkA - Pré 5A,18/12/2017,"5,232.598457",-0.3113,0.5154,16.4269,19.5950
IDkA - Pré 5A,19/12/2017,"5,210.054084",-0.4308,0.0824,15.9253,18.7729
IDkA - Pré 5A,20/12/2017,"5,242.499196",0.6227,0.7056,16.6472,18.8173
IDkA - Pré 5A,21/12/2017,"5,261.552982",0.3634,1.0716,17.0711,18.1402
IDkA - Pré 5A,22/12/2017,"5,268.822026",0.1382,1.2113,17.2329,17.7752
IDkA - Pré 5A,26/12/2017,"5,291.908130",0.4382,1.6548,17.7465,17.9256
IDkA - Pré 5A,27/12/2017,"5,295.161519",0.0615,1.7172,17.8189,17.9545
IDkA - Pré 5A,28/12/2017,"5,315.825593",0.3902,2.1142,18.2787,18.4401
IDkA - Pré 5A,29/12/2017,"5,317.459699",0.0307,2.1456,18.3151,18.3657
IDkA - Pré 5A,02/01/2018,"5,367.169943",0.9348,0.9348,0.9348,18.4259
IDkA - Pré 5A,03/01/2018,"5,385.139716",0.3348,1.2728,1.2728,18.8214
IDkA - Pré 5A,04/01/2018,"5,386.106317",0.0179,1.2910,1.2910,19.6295
IDkA - Pré 5A,05/01/2018,"5,376.779601",-0.1732,1.1156,1.1156,18.9820
IDkA - Pré 5A,08/01/2018,"5,393.453906",0.3101,1.4291,1.4291,19.3945
IDkA - Pré 5A,09/01/2018,"5,386.195589",-0.1346,1.2926,1.2926,18.8412
IDkA - Pré 5A,10/01/2018,"5,403.094821",0.3138,1.6105,1.6105,18.5255
IDkA - Pré 5A,11/01/2018,"5,420.636637",0.3247,1.9403,1.9403,19.0819
IDkA - Pré 5A,12/01/2018,"5,434.165243",0.2496,2.1948,2.1948,17.7496
IDkA - Pré 5A,15/01/2018,"5,437.741228",0.0658,2.2620,2.2620,17.9816
IDkA - Pré 5A,16/01/2018,"5,430.756859",-0.1284,2.1307,2.1307,17.5425
IDkA - Pré 5A,17/01/2018,"5,432.106545",0.0249,2.1560,2.1560,17.3902
IDkA - Pré 5A,18/01/2018,"5,429.569341",-0.0467,2.1083,2.1083,17.6075
IDkA - Pré 5A,19/01/2018,"5,430.849029",0.0236,2.1324,2.1324,17.1115
IDkA - Pré 5A,22/01/2018,"5,424.360775",-0.1195,2.0104,2.0104,16.5501
IDkA - Pré 5A,23/01/2018,"5,404.925050",-0.3583,1.6449,1.6449,15.8479
IDkA - Pré 5A,24/01/2018,"5,447.946481",0.7960,2.4539,2.4539,16.7134
IDkA - Pré 5A,25/01/2018,"5,449.073576",0.0207,2.4751,2.4751,16.6936
IDkA - Pré 5A,26/01/2018,"5,486.634200",0.6893,3.1815,3.1815,17.9384
IDkA - Pré 5A,29/01/2018,"5,474.654485",-0.2183,2.9562,2.9562,17.1263
IDkA - Pré 5A,30/01/2018,"5,476.970149",0.0423,2.9997,2.9997,17.5107
IDkA - Pré 5A,31/01/2018,"5,476.911593",-0.0011,2.9986,2.9986,17.5486
IDkA - Pré 5A,01/02/2018,"5,483.507720",0.1204,0.1204,3.1227,17.4907
IDkA - Pré 5A,02/02/2018,"5,450.059695",-0.6100,-0.4903,2.4937,16.2032
IDkA - Pré 5A,05/02/2018,"5,437.304666",-0.2340,-0.7232,2.2538,15.1129
IDkA - Pré 5A,06/02/2018,"5,458.092896",0.3823,-0.3436,2.6447,15.3699
IDkA - Pré 5A,07/02/2018,"5,464.459316",0.1166,-0.2274,2.7645,15.0808
IDkA - Pré 5A,08/02/2018,"5,457.800791",-0.1219,-0.3489,2.6393,14.4630
IDkA - Pré 5A,09/02/2018,"5,435.439262",-0.4097,-0.7572,2.2187,13.9557
IDkA - Pré 5A,14/02/2018,"5,475.807494",0.7427,-0.0202,2.9779,14.5278
IDkA - Pré 5A,15/02/2018,"5,476.691153",0.0161,-0.0040,2.9945,14.3157
IDkA - Pré 5A,16/02/2018,"5,492.111312",0.2816,0.2775,3.2845,15.1616
IDkA - Pré 5A,19/02/2018,"5,485.250722",-0.1249,0.1523,3.1555,14.7044
IDkA - Pré 5A,20/02/2018,"5,497.607465",0.2253,0.3779,3.3879,14.8082
IDkA - Pré 5A,21/02/2018,"5,501.821651",0.0767,0.4548,3.4671,14.5469
IDkA - Pré 5A,22/02/2018,"5,507.972732",0.1118,0.5671,3.5828,14.5631
IDkA - Pré 5A,23/02/2018,"5,520.903276",0.2348,0.8032,3.8260,14.0663
IDkA - Pré 5A,26/02/2018,"5,547.071674",0.4740,1.2810,4.3181,15.0047
