Índice,Data de Referência,Número Índice,Variação Diária (%),Variação no Mês (%),Variação no Ano (%),Variação 12 Meses (%)
IDkA - Pré 2A,16/12/2009,"1,772.497108",-0.1046,0.3998,13.1760,16.3259
IDkA - Pré 2A,17/12/2009,"1,772.959680",0.0261,0.4260,13.2056,15.3940
IDkA - Pré 2A,18/12/2009,"1,775.940106",0.1681,0.5948,13.3959,14.7752
IDkA - Pré 2A,21/12/2009,"1,778.481877",0.1431,0.7388,13.5582,15.2227
IDkA - Pré 2A,22/12/2009,"1,781.050284",0.1444,0.8843,13.7222,14.9639
IDkA - Pré 2A,23/12/2009,"1,780.761707",-0.0162,0.8679,13.7037,14.6812
IDkA - Pré 2A,24/12/2009,"1,781.565089",0.0451,0.9134,13.7550,14.6774
IDkA - Pré 2A,28/12/2009,"1,780.927041",-0.0358,0.8773,13.7143,14.5354
IDkA - Pré 2A,29/12/2009,"1,782.124486",0.0672,0.9451,13.7908,14.4224
IDkA - Pré 2A,30/12/2009,"1,782.400633",0.0155,0.9608,13.8084,13.8645
IDkA - Pré 2A,31/12/2009,"1,783.126164",0.0407,1.0019,13.8547,13.8547
IDkA - Pré 2A,04/01/2010,"1,786.156108",0.1699,0.1699,0.1699,13.8436
IDkA - Pré 2A,05/01/2010,"1,787.312686",0.0648,0.2348,0.2348,13.5716
IDkA - Pré 2A,06/01/2010,"1,789.474703",0.1210,0.3560,0.3560,13.4714
IDkA - Pré 2A,07/01/2010,"1,790.422991",0.0530,0.4092,0.4092,13.8427
IDkA - Pré 2A,08/01/2010,"1,792.014235",0.0889,0.4985,0.4985,13.5106
IDkA - Pré 2A,11/01/2010,"1,792.262086",0.0138,0.5124,0.5124,12.8110
IDkA - Pré 2A,12/01/2010,"1,792.613730",0.0196,0.5321,0.5321,12.7805
IDkA - Pré 2A,13/01/2010,"1,794.899517",0.1275,0.6603,0.6603,12.5534
IDkA - Pré 2A,14/01/2010,"1,793.361843",-0.0857,0.5740,0.5740,12.8487
IDkA - Pré 2A,15/01/2010,"1,796.329568",0.1655,0.7405,0.7405,12.7121
IDkA - Pré 2A,18/01/2010,"1,798.031311",0.0947,0.8359,0.8359,12.6995
IDkA - Pré 2A,19/01/2010,"1,797.983872",-0.0026,0.8332,0.8332,12.3774
IDkA - Pré 2A,20/01/2010,"1,798.843220",0.0478,0.8814,0.8814,12.0846
IDkA - Pré 2A,21/01/2010,"1,796.756190",-0.1160,0.7644,0.7644,11.8415
IDkA - Pré 2A,22/01/2010,"1,797.749182",0.0553,0.8201,0.8201,11.6762
IDkA - Pré 2A,25/01/2010,"1,798.563049",0.0453,0.8657,0.8657,12.2282
IDkA - Pré 2A,26/01/2010,"1,801.136367",0.1431,1.0100,1.0100,12.7992
IDkA - Pré 2A,27/01/2010,"1,802.421153",0.0713,1.0821,1.0821,12.5276
IDkA - Pré 2A,28/01/2010,"1,803.114345",0.0385,1.1210,1.1210,12.4159
IDkA - Pré 2A,29/01/2010,"1,805.746242",0.1460,1.2686,1.2686,12.9797
IDkA - Pré 2A,01/02/2010,"1,808.586049",0.1573,0.1573,1.4278,12.8242
IDkA - Pré 2A,02/02/2010,"1,810.745087",0.1194,0.2768,1.5489,12.7599
IDkA - Pré 2A,03/02/2010,"1,811.761987",0.0562,0.3331,1.6059,12.5893
IDkA - Pré 2A,04/02/2010,"1,815.079999",0.1831,0.5169,1.7920,13.0005
IDkA - Pré 2A,05/02/2010,"1,816.584599",0.0829,0.6002,1.8764,13.1420
IDkA - Pré 2A,08/02/2010,"1,820.288407",0.2039,0.8053,2.0841,13.1684
IDkA - Pré 2A,09/02/2010,"1,821.015719",0.0400,0.8456,2.1249,13.4941
IDkA - Pré 2A,10/02/2010,"1,820.662349",-0.0194,0.8260,2.1051,13.5184
IDkA - Pré 2A,11/02/2010,"1,819.638555",-0.0562,0.7693,2.0477,13.2906
IDkA - Pré 2A,12/02/2010,"1,821.088104",0.0797,0.8496,2.1290,13.4737
IDkA - Pré 2A,17/02/2010,"1,822.681169",0.0875,0.9378,2.2183,13.1109
IDkA - Pré 2A,18/02/2010,"1,824.117831",0.0788,1.0174,2.2989,13.2066
IDkA - Pré 2A,19/02/2010,"1,825.368572",0.0686,1.0867,2.3690,12.8391
IDkA - Pré 2A,22/02/2010,"1,824.948136",-0.0230,1.0634,2.3454,12.9643
IDkA - Pré 2A,23/02/2010,"1,825.652859",0.0386,1.1024,2.3850,13.0079
IDkA - Pré 2A,24/02/2010,"1,823.502013",-0.1178,0.9833,2.2643,12.8748
IDkA - Pré 2A,25/02/2010,"1,824.079082",0.0316,1.0153,2.2967,12.7633
IDkA - Pré 2A,26/02/2010,"1,822.209287",-0.1025,0.9117,2.1918,12.1242
IDkA - Pré 2A,01/03/2010,"1,825.185087",0.1633,0.1633,2.3587,11.9526
IDkA - Pré 2A,02/03/2010,"1,826.817992",0.0895,0.2529,2.4503,11.9116
IDkA - Pré 2A,03/03/2010,"1,825.994244",-0.0451,0.2077,2.4041,11.9905
IDkA - Pré 2A,04/03/2010,"1,826.771698",0.0426,0.2504,2.4477,12.1413
IDkA - Pré 2A,05/03/2010,"1,828.966209",0.1201,0.3708,2.5708,11.9994
IDkA - Pré 2A,08/03/2010,"1,830.788427",0.0996,0.4708,2.6730,11.5067
IDkA - Pré 2A,09/03/2010,"1,831.714114",0.0506,0.5216,2.7249,11.1000
IDkA - Pré 2A,10/03/2010,"1,831.459102",-0.0139,0.5076,2.7106,10.8210
IDkA - Pré 2A,11/03/2010,"1,829.687733",-0.0967,0.4104,2.6112,10.4791
IDkA - Pré 2A,12/03/2010,"1,830.721402",0.0565,0.4671,2.6692,10.5077
IDkA - Pré 2A,15/03/2010,"1,831.944947",0.0668,0.5343,2.7378,10.8735
IDkA - Pré 2A,16/03/2010,"1,832.259515",0.0172,0.5515,2.7555,10.8197
IDkA - Pré 2A,17/03/2010,"1,833.327461",0.0583,0.6101,2.8154,10.7679
IDkA - Pré 2A,18/03/2010,"1,836.056330",0.1488,0.7599,2.9684,10.4510
IDkA - Pré 2A,19/03/2010,"1,833.762199",-0.1249,0.6340,2.8397,10.1612
IDkA - Pré 2A,22/03/2010,"1,832.635898",-0.0614,0.5722,2.7766,9.9983
IDkA - Pré 2A,23/03/2010,"1,834.426309",0.0977,0.6705,2.8770,10.1856
IDkA - Pré 2A,24/03/2010,"1,834.122800",-0.0165,0.6538,2.8600,10.4908
IDkA - Pré 2A,25/03/2010,"1,835.466847",0.0733,0.7276,2.9353,10.4500
IDkA - Pré 2A,26/03/2010,"1,836.031877",0.0308,0.7586,2.9670,10.2771
IDkA - Pré 2A,29/03/2010,"1,838.114332",0.1134,0.8728,3.0838,10.5334
IDkA - Pré 2A,30/03/2010,"1,840.052775",0.1055,0.9792,3.1925,10.6384
IDkA - Pré 2A,31/03/2010,"1,839.168479",-0.0481,0.9307,3.1429,10.5310
IDkA - Pré 2A,01/04/2010,"1,840.390451",0.0664,0.0664,3.2115,10.5100
IDkA - Pré 2A,05/04/2010,"1,842.956410",0.1394,0.2060,3.3554,11.0458
IDkA - Pré 2A,06/04/2010,"1,843.414141",0.0248,0.2308,3.3810,10.8460
IDkA - Pré 2A,07/04/2010,"1,842.860543",-0.0300,0.2007,3.3500,10.8378
IDkA - Pré 2A,08/04/2010,"1,842.563360",-0.0161,0.1846,3.3333,10.9219
IDkA - Pré 2A,09/04/2010,"1,840.317548",-0.1219,0.0625,3.2074,10.6609
IDkA - Pré 2A,12/04/2010,"1,842.772106",0.1334,0.1959,3.3450,10.8085
IDkA - Pré 2A,13/04/2010,"1,841.458003",-0.0713,0.1245,3.2713,10.8354
IDkA - Pré 2A,14/04/2010,"1,839.436960",-0.1098,0.0146,3.1580,10.2774
IDkA - Pré 2A,15/04/2010,"1,836.907022",-0.1375,-0.1230,3.0161,10.0135
IDkA - Pré 2A,16/04/2010,"1,838.445996",0.0838,-0.0393,3.1024,10.2311
IDkA - Pré 2A,19/04/2010,"1,837.204418",-0.0675,-0.1068,3.0328,10.6067
IDkA - Pré 2A,20/04/2010,"1,834.636683",-0.1398,-0.2464,2.8888,10.5078
IDkA - Pré 2A,22/04/2010,"1,835.176075",0.0294,-0.2171,2.9190,10.1773
IDkA - Pré 2A,23/04/2010,"1,837.793214",0.1426,-0.0748,3.0658,10.2713
IDkA - Pré 2A,26/04/2010,"1,835.677224",-0.1151,-0.1898,2.9471,10.2549
IDkA - Pré 2A,27/04/2010,"1,837.002549",0.0722,-0.1178,3.0215,10.4351
IDkA - Pré 2A,28/04/2010,"1,837.623729",0.0338,-0.0840,3.0563,10.1717
IDkA - Pré 2A,29/04/2010,"1,840.628487",0.1635,0.0794,3.2248,10.2368
IDkA - Pré 2A,30/04/2010,"1,837.491470",-0.1704,-0.0912,3.0489,10.1357
IDkA - Pré 2A,03/05/2010,"1,834.248744",-0.1765,-0.1765,2.8670,9.9414
IDkA - Pré 2A,04/05/2010,"1,831.180108",-0.1673,-0.3435,2.6949,9.6969
IDkA - Pré 2A,05/05/2010,"1,832.585638",0.0768,-0.2670,2.7738,9.7164
IDkA - Pré 2A,06/05/2010,"1,833.689603",0.0602,-0.2069,2.8357,9.7440
IDkA - Pré 2A,07/05/2010,"1,836.372868",0.1463,-0.0609,2.9861,9.4612
IDkA - Pré 2A,10/05/2010,"1,838.409452",0.1109,0.0500,3.1004,9.5389
IDkA - Pré 2A,11/05/2010,"1,841.261744",0.1551,0.2052,3.2603,9.4863
IDkA - Pré 2A,12/05/2010,"1,844.099324",0.1541,0.3596,3.4195,9.4610
IDkA - Pré 2A,13/05/2010,"1,844.968086",0.0471,0.4069,3.4682,9.3518
IDkA - Pré 2A,14/05/2010,"1,844.588106",-0.0206,0.3862,3.4469,9.0886
IDkA - Pré 2A,17/05/2010,"1,846.621242",0.1102,0.4969,3.5609,8.9703
IDkA - Pré 2A,18/05/2010,"1,849.435128",0.1524,0.6500,3.7187,8.8934
IDkA - Pré 2A,19/05/2010,"1,851.590110",0.1165,0.7673,3.8395,9.0279
IDkA - Pré 2A,20/05/2010,"1,855.154385",0.1925,0.9613,4.0394,9.0409
IDkA - Pré 2A,21/05/2010,"1,859.263856",0.2215,1.1849,4.2699,9.7429
IDkA - Pré 2A,24/05/2010,"1,860.003385",0.0398,1.2251,4.3114,9.6148
IDkA - Pré 2A,25/05/2010,"1,863.394444",0.1823,1.4097,4.5015,9.6316
IDkA - Pré 2A,26/05/2010,"1,863.345700",-0.0026,1.4070,4.4988,9.4358
IDkA - Pré 2A,27/05/2010,"1,861.373469",-0.1058,1.2997,4.3882,9.5368
IDkA - Pré 2A,28/05/2010,"1,863.629177",0.1212,1.4225,4.5147,9.5907
IDkA - Pré 2A,31/05/2010,"1,866.764607",0.1682,1.5931,4.6906,9.5705
IDkA - Pré 2A,01/06/2010,"1,870.041944",0.1756,0.1756,4.8743,9.5116
IDkA - Pré 2A,02/06/2010,"1,871.745506",0.0911,0.2668,4.9699,9.5501
IDkA - Pré 2A,04/06/2010,"1,876.463675",0.2521,0.5196,5.2345,9.8066
IDkA - Pré 2A,07/06/2010,"1,878.131445",0.0889,0.6089,5.3280,10.2620
IDkA - Pré 2A,08/06/2010,"1,876.223621",-0.1016,0.5067,5.2210,10.3394
IDkA - Pré 2A,09/06/2010,"1,875.582960",-0.0341,0.4724,5.1851,11.0287
IDkA - Pré 2A,10/06/2010,"1,872.820153",-0.1473,0.3244,5.0302,10.9840
IDkA - Pré 2A,11/06/2010,"1,870.331265",-0.1329,0.1911,4.8906,10.8366
IDkA - Pré 2A,14/06/2010,"1,869.845785",-0.0260,0.1651,4.8633,10.3297
IDkA - Pré 2A,15/06/2010,"1,866.712258",-0.1676,-0.0028,4.6876,9.9552
IDkA - Pré 2A,16/06/2010,"1,872.496347",0.3099,0.3070,5.0120,9.9311
IDkA - Pré 2A,17/06/2010,"1,872.533443",0.0020,0.3090,5.0141,9.8600
IDkA - Pré 2A,18/06/2010,"1,875.670890",0.1676,0.4771,5.1900,10.3395
IDkA - Pré 2A,21/06/2010,"1,878.493234",0.1505,0.6283,5.3483,10.6191
IDkA - Pré 2A,22/06/2010,"1,880.189967",0.0903,0.7192,5.4435,10.5122
IDkA - Pré 2A,23/06/2010,"1,878.995440",-0.0635,0.6552,5.3765,10.0878
IDkA - Pré 2A,24/06/2010,"1,882.712011",0.1978,0.8543,5.5849,10.3317
IDkA - Pré 2A,25/06/2010,"1,883.049762",0.0179,0.8724,5.6038,10.2777
IDkA - Pré 2A,28/06/2010,"1,885.627269",0.1369,1.0104,5.7484,10.1973
IDkA - Pré 2A,29/06/2010,"1,887.372643",0.0926,1.1039,5.8463,10.5981
IDkA - Pré 2A,30/06/2010,"1,885.194242",-0.1154,0.9873,5.7241,10.4114
IDkA - Pré 2A,01/07/2010,"1,890.706561",0.2924,0.2924,6.0332,10.4692
IDkA - Pré 2A,02/07/2010,"1,892.519741",0.0959,0.3886,6.1349,10.5094
IDkA - Pré 2A,05/07/2010,"1,894.366768",0.0976,0.4866,6.2385,10.5115
IDkA - Pré 2A,06/07/2010,"1,893.632630",-0.0388,0.4476,6.1973,10.4139
IDkA - Pré 2A,07/07/2010,"1,896.356244",0.1438,0.5921,6.3501,10.4510
IDkA - Pré 2A,08/07/2010,"1,894.979768",-0.0726,0.5191,6.2729,10.3144
IDkA - Pré 2A,09/07/2010,"1,895.845312",0.0457,0.5650,6.3214,10.3206
IDkA - Pré 2A,12/07/2010,"1,898.630231",0.1469,0.7127,6.4776,10.3872
IDkA - Pré 2A,13/07/2010,"1,902.480594",0.2028,0.9170,6.6935,10.9252
IDkA - Pré 2A,14/07/2010,"1,900.913555",-0.0824,0.8338,6.6057,10.4924
IDkA - Pré 2A,15/07/2010,"1,903.821064",0.1530,0.9881,6.7687,10.7592
IDkA - Pré 2A,16/07/2010,"1,907.049689",0.1696,1.1593,6.9498,10.9610
IDkA - Pré 2A,19/07/2010,"1,904.686426",-0.1239,1.0340,6.8173,10.5008
IDkA - Pré 2A,20/07/2010,"1,909.173388",0.2356,1.2720,7.0689,10.6239
IDkA - Pré 2A,21/07/2010,"1,912.984247",0.1996,1.4741,7.2826,10.7592
IDkA - Pré 2A,22/07/2010,"1,911.828001",-0.0604,1.4128,7.2178,10.7323
IDkA - Pré 2A,23/07/2010,"1,908.625398",-0.1675,1.2429,7.0382,10.7958
IDkA - Pré 2A,26/07/2010,"1,911.610720",0.1564,1.4013,7.2056,10.7544
IDkA - Pré 2A,27/07/2010,"1,914.423568",0.1471,1.5505,7.3633,10.7745
IDkA - Pré 2A,28/07/2010,"1,914.029228",-0.0206,1.5295,7.3412,10.7798
IDkA - Pré 2A,29/07/2010,"1,914.897164",0.0453,1.5756,7.3899,10.7428
IDkA - Pré 2A,30/07/2010,"1,918.843379",0.2061,1.7849,7.6112,11.1337
IDkA - Pré 2A,02/08/2010,"1,919.717806",0.0456,0.0456,7.6602,11.2127
IDkA - Pré 2A,03/08/2010,"1,918.021582",-0.0884,-0.0428,7.5651,10.9369
IDkA - Pré 2A,04/08/2010,"1,915.586094",-0.1270,-0.1698,7.4285,10.7010
IDkA - Pré 2A,05/08/2010,"1,919.841795",0.2222,0.0520,7.6672,10.9914
IDkA - Pré 2A,06/08/2010,"1,920.081512",0.0125,0.0645,7.6806,10.8944
IDkA - Pré 2A,09/08/2010,"1,922.885683",0.1460,0.2107,7.8379,11.1538
IDkA - Pré 2A,10/08/2010,"1,923.840120",0.0496,0.2604,7.8914,11.1663
IDkA - Pré 2A,11/08/2010,"1,925.430250",0.0827,0.3433,7.9806,11.2184
IDkA - Pré 2A,12/08/2010,"1,927.133906",0.0885,0.4321,8.0761,11.2210
IDkA - Pré 2A,13/08/2010,"1,930.715248",0.1858,0.6187,8.2770,11.2414
IDkA - Pré 2A,16/08/2010,"1,937.819860",0.3680,0.9890,8.6754,11.4547
IDkA - Pré 2A,17/08/2010,"1,938.889329",0.0552,1.0447,8.7354,11.3852
IDkA - Pré 2A,18/08/2010,"1,943.315511",0.2283,1.2754,8.9836,11.6425
IDkA - Pré 2A,19/08/2010,"1,945.080651",0.0908,1.3673,9.0826,11.6314
IDkA - Pré 2A,20/08/2010,"1,946.277526",0.0615,1.4297,9.1497,11.8529
IDkA - Pré 2A,23/08/2010,"1,948.804120",0.1298,1.5614,9.2914,12.0796
IDkA - Pré 2A,24/08/2010,"1,951.520275",0.1394,1.7029,9.4438,12.0797
IDkA - Pré 2A,25/08/2010,"1,949.210839",-0.1183,1.5826,9.3142,11.9616
IDkA - Pré 2A,26/08/2010,"1,944.406676",-0.2465,1.3322,9.0448,11.6076
IDkA - Pré 2A,27/08/2010,"1,943.640785",-0.0394,1.2923,9.0019,11.5338
IDkA - Pré 2A,30/08/2010,"1,943.743893",0.0053,1.2977,9.0076,11.6192
IDkA - Pré 2A,31/08/2010,"1,947.797342",0.2085,1.5089,9.2350,11.7856
IDkA - Pré 2A,01/09/2010,"1,945.177395",-0.1345,-0.1345,9.0880,11.5220
IDkA - Pré 2A,02/09/2010,"1,946.983794",0.0929,-0.0418,9.1893,11.6054
IDkA - Pré 2A,03/09/2010,"1,946.061180",-0.0474,-0.0891,9.1376,11.5335
IDkA - Pré 2A,06/09/2010,"1,947.688903",0.0836,-0.0056,9.2289,11.4907
IDkA - Pré 2A,08/09/2010,"1,948.083726",0.0203,0.0147,9.2510,11.4125
IDkA - Pré 2A,09/09/2010,"1,950.632953",0.1309,0.1456,9.3940,11.5965
IDkA - Pré 2A,10/09/2010,"1,950.049748",-0.0299,0.1156,9.3613,11.4512
IDkA - Pré 2A,13/09/2010,"1,949.466693",-0.0299,0.0857,9.3286,11.3210
IDkA - Pré 2A,14/09/2010,"1,952.026689",0.1313,0.2171,9.4722,11.4115
IDkA - Pré 2A,15/09/2010,"1,951.351952",-0.0346,0.1825,9.4343,11.4824
IDkA - Pré 2A,16/09/2010,"1,948.686750",-0.1366,0.0457,9.2848,11.7292
IDkA - Pré 2A,17/09/2010,"1,948.299965",-0.0198,0.0258,9.2632,11.7003
IDkA - Pré 2A,20/09/2010,"1,946.041442",-0.1159,-0.0901,9.1365,11.5072
IDkA - Pré 2A,21/09/2010,"1,948.299954",0.1161,0.0258,9.2632,12.0225
IDkA - Pré 2A,22/09/2010,"1,946.441859",-0.0954,-0.0696,9.1590,11.6172
IDkA - Pré 2A,23/09/2010,"1,949.064478",0.1347,0.0651,9.3060,11.8702
IDkA - Pré 2A,24/09/2010,"1,951.865529",0.1437,0.2089,9.4631,12.1389
IDkA - Pré 2A,27/09/2010,"1,950.057310",-0.0926,0.1160,9.3617,11.9979
IDkA - Pré 2A,28/09/2010,"1,948.868927",-0.0609,0.0550,9.2951,11.7338
IDkA - Pré 2A,29/09/2010,"1,953.543438",0.2399,0.2950,9.5572,11.9329
IDkA - Pré 2A,30/09/2010,"1,953.044850",-0.0255,0.2694,9.5293,12.0061
IDkA - Pré 2A,01/10/2010,"1,956.609586",0.1825,0.1825,9.7292,12.3099
IDkA - Pré 2A,04/10/2010,"1,958.467429",0.0950,0.2776,9.8334,12.0582
IDkA - Pré 2A,05/10/2010,"1,958.744917",0.0142,0.2919,9.8489,11.9443
IDkA - Pré 2A,06/10/2010,"1,959.579503",0.0426,0.3346,9.8957,12.0198
IDkA - Pré 2A,07/10/2010,"1,961.569201",0.1015,0.4365,10.0073,12.1654
IDkA - Pré 2A,08/10/2010,"1,960.807077",-0.0389,0.3974,9.9646,12.2732
IDkA - Pré 2A,11/10/2010,"1,961.860763",0.0537,0.4514,10.0237,12.3398
IDkA - Pré 2A,13/10/2010,"1,965.108555",0.1655,0.6177,10.2058,12.5128
IDkA - Pré 2A,14/10/2010,"1,970.913123",0.2954,0.9149,10.5313,12.6406
IDkA - Pré 2A,15/10/2010,"1,974.610707",0.1876,1.1042,10.7387,12.9727
IDkA - Pré 2A,18/10/2010,"1,973.015091",-0.0808,1.0225,10.6492,12.9211
IDkA - Pré 2A,19/10/2010,"1,969.003318",-0.2033,0.8171,10.4242,12.9239
IDkA - Pré 2A,20/10/2010,"1,972.361349",0.1705,0.9890,10.6126,12.9331
IDkA - Pré 2A,21/10/2010,"1,969.324796",-0.1540,0.8336,10.4423,12.5758
IDkA - Pré 2A,22/10/2010,"1,967.907443",-0.0720,0.7610,10.3628,12.4118
IDkA - Pré 2A,25/10/2010,"1,967.156158",-0.0382,0.7225,10.3206,12.2026
IDkA - Pré 2A,26/10/2010,"1,971.112604",0.2011,0.9251,10.5425,12.4248
IDkA - Pré 2A,27/10/2010,"1,970.694132",-0.0212,0.9037,10.5191,12.1989
IDkA - Pré 2A,28/10/2010,"1,972.665968",0.1001,1.0046,10.6296,12.3052
IDkA - Pré 2A,29/10/2010,"1,976.573693",0.1981,1.2047,10.8488,12.5728
IDkA - Pré 2A,01/11/2010,"1,979.965472",0.1716,0.1716,11.0390,12.9054
IDkA - Pré 2A,03/11/2010,"1,980.898142",0.0471,0.2188,11.0913,12.7637
IDkA - Pré 2A,04/11/2010,"1,978.758314",-0.1080,0.1105,10.9713,12.5548
IDkA - Pré 2A,05/11/2010,"1,974.494417",-0.2155,-0.1052,10.7322,12.1485
IDkA - Pré 2A,08/11/2010,"1,974.039769",-0.0230,-0.1282,10.7067,12.0109
IDkA - Pré 2A,09/11/2010,"1,973.929486",-0.0056,-0.1338,10.7005,12.0272
IDkA - Pré 2A,10/11/2010,"1,976.186043",0.1143,-0.0196,10.8270,12.0842
IDkA - Pré 2A,11/11/2010,"1,975.138745",-0.0530,-0.0726,10.7683,11.9849
IDkA - Pré 2A,12/11/2010,"1,977.404731",0.1147,0.0420,10.8954,12.2535
IDkA - Pré 2A,16/11/2010,"1,971.387102",-0.3043,-0.2624,10.5579,11.8047
IDkA - Pré 2A,17/11/2010,"1,973.861646",0.1255,-0.1372,10.6967,11.8557
IDkA - Pré 2A,18/11/2010,"1,972.191996",-0.0846,-0.2217,10.6031,11.7540
IDkA - Pré 2A,19/11/2010,"1,972.643884",0.0229,-0.1988,10.6284,11.7061
IDkA - Pré 2A,22/11/2010,"1,967.056329",-0.2833,-0.4815,10.3150,11.3354
IDkA - Pré 2A,23/11/2010,"1,969.328419",0.1155,-0.3666,10.4425,11.4533
IDkA - Pré 2A,24/11/2010,"1,972.136888",0.1426,-0.2245,10.6000,11.4707
IDkA - Pré 2A,25/11/2010,"1,975.690906",0.1802,-0.0447,10.7993,11.5881
IDkA - Pré 2A,26/11/2010,"1,974.983937",-0.0358,-0.0804,10.7596,11.7330
IDkA - Pré 2A,29/11/2010,"1,972.651453",-0.1181,-0.1984,10.6288,11.6208
IDkA - Pré 2A,30/11/2010,"1,976.107539",0.1752,-0.0236,10.8226,11.9329
IDkA - Pré 2A,01/12/2010,"1,976.406249",0.0151,0.0151,10.8394,11.6914
IDkA - Pré 2A,02/12/2010,"1,974.622539",-0.0903,-0.0751,10.7394,11.6042
IDkA - Pré 2A,03/12/2010,"1,976.067798",0.0732,-0.0020,10.8204,11.6906
IDkA - Pré 2A,06/12/2010,"1,977.832709",0.0893,0.0873,10.9194,11.7960
IDkA - Pré 2A,07/12/2010,"1,979.021183",0.0601,0.1474,10.9860,11.7262
IDkA - Pré 2A,08/12/2010,"1,977.943402",-0.0545,0.0929,10.9256,11.6800
IDkA - Pré 2A,09/12/2010,"1,977.492095",-0.0228,0.0701,10.9003,11.6472
IDkA - Pré 2A,10/12/2010,"1,981.649586",0.2102,0.2805,11.1334,11.7872
IDkA - Pré 2A,13/12/2010,"1,982.400025",0.0379,0.3184,11.1755,11.7086
IDkA - Pré 2A,14/12/2010,"1,986.585447",0.2111,0.5302,11.4103,11.9131
IDkA - Pré 2A,15/12/2010,"1,984.188476",-0.1207,0.4089,11.2758,11.8260
IDkA - Pré 2A,16/12/2010,"1,985.620829",0.0722,0.4814,11.3562,12.0239
IDkA - Pré 2A,17/12/2010,"1,986.795696",0.0592,0.5409,11.4220,12.0610
IDkA - Pré 2A,20/12/2010,"1,987.000153",0.0103,0.5512,11.4335,11.8844
IDkA - Pré 2A,21/12/2010,"1,985.848626",-0.0580,0.4929,11.3689,11.6598
IDkA - Pré 2A,22/12/2010,"1,988.348269",0.1259,0.6194,11.5091,11.6391
IDkA - Pré 2A,23/12/2010,"1,987.468796",-0.0442,0.5749,11.4598,11.6078
IDkA - Pré 2A,24/12/2010,"1,988.399597",0.0468,0.6220,11.5120,11.6097
IDkA - Pré 2A,27/12/2010,"1,988.600225",0.0101,0.6322,11.5232,11.6210
IDkA - Pré 2A,28/12/2010,"1,990.998802",0.1206,0.7536,11.6578,11.7956
IDkA - Pré 2A,29/12/2010,"1,994.109541",0.1562,0.9110,11.8322,11.8951
IDkA - Pré 2A,30/12/2010,"1,996.927455",0.1413,1.0536,11.9903,12.0358
IDkA - Pré 2A,31/12/2010,"1,997.831764",0.0453,1.0993,12.0410,12.0410
IDkA - Pré 2A,03/01/2011,"2,001.004222",0.1588,0.1588,0.1588,12.2189
IDkA - Pré 2A,04/01/2011,"2,000.710599",-0.0147,0.1441,0.1441,12.0121
IDkA - Pré 2A,05/01/2011,"1,998.920722",-0.0895,0.0545,0.0545,11.8395
IDkA - Pré 2A,06/01/2011,"1,999.374672",0.0227,0.0772,0.0772,11.7297
IDkA - Pré 2A,07/01/2011,"1,995.688519",-0.1844,-0.1073,-0.1073,11.4646
IDkA - Pré 2A,10/01/2011,"1,992.941582",-0.1376,-0.2448,-0.2448,11.2124
IDkA - Pré 2A,11/01/2011,"1,996.269742",0.1670,-0.0782,-0.0782,11.3827
IDkA - Pré 2A,12/01/2011,"1,994.960437",-0.0656,-0.1437,-0.1437,11.2878
IDkA - Pré 2A,13/01/2011,"1,995.923195",0.0483,-0.0955,-0.0955,11.1997
IDkA - Pré 2A,14/01/2011,"1,992.318243",-0.1806,-0.2760,-0.2760,11.0940
IDkA - Pré 2A,17/01/2011,"1,990.595543",-0.0865,-0.3622,-0.3622,10.8146
IDkA - Pré 2A,18/01/2011,"1,991.965111",0.0688,-0.2937,-0.2937,10.7859
IDkA - Pré 2A,19/01/2011,"1,993.849895",0.0946,-0.1993,-0.1993,10.8936
IDkA - Pré 2A,20/01/2011,"1,994.495466",0.0324,-0.1670,-0.1670,10.8766
IDkA - Pré 2A,21/01/2011,"1,995.879890",0.0694,-0.0977,-0.0977,11.0824
IDkA - Pré 2A,24/01/2011,"1,994.280780",-0.0801,-0.1777,-0.1777,10.9321
IDkA - Pré 2A,25/01/2011,"1,995.259656",0.0491,-0.1287,-0.1287,10.9363
IDkA - Pré 2A,26/01/2011,"1,992.998373",-0.1133,-0.2419,-0.2419,10.6523
IDkA - Pré 2A,27/01/2011,"1,992.736181",-0.0132,-0.2551,-0.2551,10.5589
IDkA - Pré 2A,28/01/2011,"1,995.175020",0.1224,-0.1330,-0.1330,10.6516
IDkA - Pré 2A,31/01/2011,"1,994.834505",-0.0171,-0.1500,-0.1500,10.4715
IDkA - Pré 2A,01/02/2011,"1,997.088640",0.1130,0.1130,-0.0372,10.4226
IDkA - Pré 2A,02/02/2011,"2,001.224844",0.2071,0.3203,0.1698,10.5194
IDkA - Pré 2A,03/02/2011,"2,000.172319",-0.0526,0.2676,0.1172,10.3993
IDkA - Pré 2A,04/02/2011,"1,997.632148",-0.1270,0.1402,-0.0100,10.0575
IDkA - Pré 2A,07/02/2011,"2,000.294168",0.1333,0.2737,0.1233,10.1129
IDkA - Pré 2A,08/02/2011,"2,007.521566",0.3613,0.6360,0.4850,10.2859
IDkA - Pré 2A,09/02/2011,"2,008.576731",0.0526,0.6889,0.5378,10.2998
IDkA - Pré 2A,10/02/2011,"2,006.587825",-0.0990,0.5892,0.4383,10.2120
IDkA - Pré 2A,11/02/2011,"2,006.867309",0.0139,0.6032,0.4523,10.2893
